회사명,거래소코드,회계년도,기말자본금(*)(IFRS)(천원),기초자본금(IFRS)(천원),기말자본금(*)(IFRS연결)(천원),기초자본금(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)티에스넥스젠,043220,2013/12,2891834,1591899,,,15274093,
(주)티에스넥스젠,043220,2014/12,7245577,2891834,7245577,2891834,17731354,17706854
(주)티에스넥스젠,043220,2015/12,13855674,7245577,13855674,7245577,14425574,18479203
(주)티에스넥스젠,043220,2016/12,18889913,13855674,18889913,13855674,18536385,32850567
(주)티에스넥스젠,043220,2017/12,26045964,18889913,26045964,18889913,23192844,37440454
(주)티에스넥스젠,043220,2018/12,29860442,26045964,29860442,26045964,27959282,39527527
(주)티에스넥스젠,043220,2019/12,40794399,29860442,40794399,29860442,32394970,42661536
(주)티에스이,131290,2011/12,4957947,1624149,4957947,1624149,100975654,132771090
(주)티에스이,131290,2012/12,5444622,4957947,5444622,4957947,62746280,99437986
(주)티에스이,131290,2013/12,5444622,5444622,5444622,5444622,74874934,110666845
(주)티에스이,131290,2014/12,5444622,5444622,5444622,5444622,105755004,145648441
(주)티에스이,131290,2015/12,5530715,5444622,5530715,5444622,81413248,132224417
(주)티에스이,131290,2016/12,5530715,5530715,5530715,5530715,61654193,126712203
(주)티에스이,131290,2017/12,5530715,5530715,5530715,5530715,101235629,185749435
(주)티에스이,131290,2018/12,5530715,5530715,5530714,5530715,107150369,184431173
(주)티에스이,131290,2019/12,5530715,5530715,5530714,5530714,114955821,191490314
(주)티에스트릴리온,317240,2019/12,,,,,,
(주)티에이치엔,019180,2011/12,9000000,9000000,9000000,9000000,138565321,146087670
(주)티에이치엔,019180,2012/12,9000000,9000000,9000000,9000000,166347384,162925090
(주)티에이치엔,019180,2013/12,9000000,9000000,9000000,9000000,190518114,225496090
(주)티에이치엔,019180,2014/12,9000000,9000000,9000000,9000000,179696159,229346898
(주)티에이치엔,019180,2015/12,9000000,9000000,9000000,9000000,240960633,276197806
(주)티에이치엔,019180,2016/12,9000000,9000000,9000000,9000000,258025320,293815684
(주)티에이치엔,019180,2017/12,9000000,9000000,9000000,9000000,263401715,312716520
(주)티에이치엔,019180,2018/12,9000000,9000000,9000000,9000000,331053733,372768605
(주)티에이치엔,019180,2019/12,9000000,9000000,9000000,9000000,356789121,402190764
(주)티엘아이,062860,2011/12,4078288,4041475,4078288,4041475,52328977,117886986
(주)티엘아이,062860,2012/12,4078288,4078288,4078288,4078288,64400824,129817683
(주)티엘아이,062860,2013/12,4914909,4078288,4914909,4078288,67278651,115998945
(주)티엘아이,062860,2014/12,4914909,4914909,4914909,4914909,85727352,133379534
(주)티엘아이,062860,2015/12,4914909,4914909,4914909,4914909,88281306,132750768
(주)티엘아이,062860,2016/12,4936360,4914909,4936360,4914909,72365334,77429304
(주)티엘아이,062860,2017/12,4936360,4936360,4936360,4936360,63190870,67241628
(주)티엘아이,062860,2018/12,4936360,4936360,4936360,4936360,45356294,48492103
(주)티엘아이,062860,2019/12,4936360,4936360,4936360,4936360,38672133,41981841
(주)티움바이오,321550,2019/12,11729913,898617,,,1113000,
(주)티웨이항공,091810,2018/12,23487406,16908310,23487406,16908310,731917177,731788991
(주)티웨이항공,091810,2019/12,23487406,23487406,23487406,23487406,810637178,810449906
(주)티웨이홀딩스,004870,2011/12,1740117,1441610,,,8879012,
(주)티웨이홀딩스,004870,2012/12,5108128,1740117,,,7273315,
(주)티웨이홀딩스,004870,2013/12,7601894,5108128,7601894,5108128,6709514,132566061
(주)티웨이홀딩스,004870,2014/12,7892163,7601894,7892163,7601894,17752275,236206014
(주)티웨이홀딩스,004870,2015/12,7892163,7892163,7892163,7892163,21988238,288870360
(주)티웨이홀딩스,004870,2016/12,8125407,7892163,8125407,7892163,29114533,411870541
(주)티웨이홀딩스,004870,2017/12,35479732,8125407,35479732,8125407,28755176,612787407
(주)티웨이홀딩스,004870,2018/12,37718537,35479732,37718537,35479732,5700337,737489328
(주)티웨이홀딩스,004870,2019/12,38340428,37718537,38340428,37718537,7080631,817530537
(주)티케이케미칼,104480,2011/12,45000000,29703265,45000000,29703265,1000564178,1007351548
(주)티케이케미칼,104480,2012/12,45000000,45000000,,,852763702,
(주)티케이케미칼,104480,2013/12,45000000,45000000,,,848025474,
(주)티케이케미칼,104480,2014/12,45000000,45000000,,,808487120,
(주)티케이케미칼,104480,2015/12,45447717,45000000,,,658977656,
(주)티케이케미칼,104480,2016/12,45447717,45447717,,,612392890,
(주)티케이케미칼,104480,2017/12,45447717,45447717,,,714390502,
(주)티케이케미칼,104480,2018/12,45447717,45447717,,,789034201,
(주)티케이케미칼,104480,2019/12,45447717,45447717,45447717,45447717,612702078,620804114
(주)티플랙스,081150,2011/12,3426500,3426500,3426500,3426500,138191727,138460771
(주)티플랙스,081150,2012/12,8412729,3426500,8412729,3426500,118863955,121333472
(주)티플랙스,081150,2013/12,8412729,8412729,8412729,8412729,108475891,109769137
(주)티플랙스,081150,2014/12,8412729,8412729,8412729,8412729,100664742,102754411
(주)티플랙스,081150,2015/12,8412729,8412729,8412729,8412729,92088256,93233989
(주)티플랙스,081150,2016/12,10746278,8412729,,,100401651,
(주)티플랙스,081150,2017/12,12134201,10746278,,,117694298,
(주)티플랙스,081150,2018/12,12134201,12134201,,,121665673,
(주)티플랙스,081150,2019/12,12134201,12134201,,,131217033,
(주)티피씨,130740,2011/12,3150000,2500000,,,43591439,
(주)티피씨,130740,2012/12,4725000,3150000,,,44568189,
(주)티피씨,130740,2013/12,4725000,4725000,,,44500080,
(주)티피씨,130740,2014/12,4725000,4725000,,,49314279,
(주)티피씨,130740,2015/12,4725000,4725000,,,50815110,
(주)티피씨,130740,2016/12,4725000,4725000,4725000,4725000,50731367,54390115
(주)티피씨,130740,2017/12,4725000,4725000,4725000,4725000,45175625,51592715
(주)티피씨,130740,2018/12,4725000,4725000,4725000,4725000,46243067,78436414
(주)티피씨,130740,2019/12,5162240,4725000,5162240,4725000,41688505,84685070
(주)티피씨메카트로닉스,048770,2011/06,4300000,4300000,4300000,4300000,73093769,85580776
(주)티피씨메카트로닉스,048770,2012/06,6450000,4300000,6450000,4300000,63842912,76882299
(주)티피씨메카트로닉스,048770,2013/06,6450000,6450000,6450000,6450000,64891281,79376433
(주)티피씨메카트로닉스,048770,2014/12,6450000,6450000,6450000,6450000,64539548,78617990
(주)티피씨메카트로닉스,048770,2015/12,6450000,6450000,6450000,6450000,74243663,86740197
(주)티피씨메카트로닉스,048770,2016/12,6450000,6450000,6450000,6450000,74444535,92337671
(주)티피씨메카트로닉스,048770,2017/12,6450000,6450000,6450000,6450000,86574975,101897097
(주)티피씨메카트로닉스,048770,2018/12,6450000,6450000,6450000,6450000,80418607,104628102
(주)티피씨메카트로닉스,048770,2019/12,6714809,6450000,6714809,6450000,79264294,101092281
(주)파나진,046210,2011/12,12422941,12421941,12422941,12421941,40731377,41453442
(주)파나진,046210,2012/12,12422941,12422941,,,28641189,
(주)파나진,046210,2013/12,13403333,12422941,,,4216038,
(주)파나진,046210,2014/12,13403333,13403333,,,5011385,
(주)파나진,046210,2015/12,13403333,13403333,,,5920043,
(주)파나진,046210,2016/12,14841360,13403333,,,6961089,
(주)파나진,046210,2017/12,15970930,14841360,,,7394731,
(주)파나진,046210,2018/12,16017080,15970930,,,7703747,
(주)파나진,046210,2019/12,16068330,16017080,,,7950193,
(주)파라다이스,034230,2011/12,47032355,47032355,47032355,47032355,358251746,373999219
(주)파라다이스,034230,2012/12,47032355,47032355,47032355,47032355,401798843,518513911
(주)파라다이스,034230,2013/12,47032355,47032355,47032355,47032355,491178874,639358241
(주)파라다이스,034230,2014/12,47032355,47032355,47032355,47032355,490022427,676154687
(주)파라다이스,034230,2015/12,47032355,47032355,47032355,47032355,444511022,615357061
(주)파라다이스,034230,2016/12,47032355,47032355,47032355,47032355,520751140,694856269
(주)파라다이스,034230,2017/12,47032355,47032355,47032355,47032355,391971788,668041930
(주)파라다이스,034230,2018/12,47032355,47032355,47032355,47032355,403766411,787616484
(주)파라다이스,034230,2019/12,47032355,47032355,47032355,47032355,424588401,979432909
(주)파라텍,033540,2011/12,5560000,5560000,5560000,5560000,112402216,114115645
(주)파라텍,033540,2012/12,5560000,5560000,5560000,5560000,89929255,91358660
(주)파라텍,033540,2013/12,5560000,5560000,5560000,5560000,106588578,108660143
(주)파라텍,033540,2014/12,5560000,5560000,5560000,5560000,130527979,132087754
(주)파라텍,033540,2015/12,5560000,5560000,5560000,5560000,147846422,148169203
(주)파라텍,033540,2016/12,5607104,5560000,5607104,5560000,226669028,226852268
(주)파라텍,033540,2017/12,8335810,5607104,8335810,5607104,259209218,259716264
(주)파라텍,033540,2018/12,8420276,8335810,8420276,8335810,190819847,191164238
(주)파라텍,033540,2019/12,8491845,8420276,8491845,8420276,126217108,126614043
(주)파루,043200,2011/12,23779576,23779576,23779576,23779576,20276203,20631050
(주)파루,043200,2012/12,3067958,23779576,3067958,23779576,38477097,38873420
(주)파루,043200,2013/12,3067958,3067958,3067958,3067958,36973596,37406974
(주)파루,043200,2014/12,8724634,3067958,8724634,3067958,57640974,57908344
(주)파루,043200,2015/12,8724634,8724634,8724634,8724634,126605756,126615552
(주)파루,043200,2016/12,13818635,8724634,13818635,8724634,102105486,105658078
(주)파루,043200,2017/12,14832664,13818635,14832664,13818635,24726561,28869599
(주)파루,043200,2018/12,14833784,14832664,14833784,14832664,34394062,36352018
(주)파루,043200,2019/12,18002036,14833784,18002036,14833784,52213153,53144288
(주)파마리서치,214450,2015/12,4582249,3005173,,,37454867,
(주)파마리서치,214450,2016/12,4733109,4582249,4733109,4582249,45566681,45953115
(주)파마리서치,214450,2017/12,4733109,4733109,4733109,4733109,53554110,54469758
(주)파마리서치,214450,2018/12,4733109,4733109,4733109,4733109,63065183,64280682
(주)파마리서치,214450,2019/12,4777394,4733109,4777394,4733109,81113704,83871642
(주)파멥신,208340,2018/12,3436506,2655262,3436506,2655262,1975,1975
(주)파멥신,208340,2019/12,3455405,3436506,3455405,3436506,0,0
(주)파버나인,177830,2014/12,2677818,1475000,,,85023877,
(주)파버나인,177830,2015/12,2677818,2677818,2677818,2677818,51726109,51726109
(주)파버나인,177830,2016/12,2677818,2677818,2677818,2677818,77543415,76984704
(주)파버나인,177830,2017/12,5355636,2677818,5355636,2677818,104275909,106136238
(주)파버나인,177830,2018/12,5417212,5355636,5417212,5355636,101453855,112395079
(주)파버나인,177830,2019/12,5547251,5417212,5547251,5417212,86811706,103613096
(주)파세코,037070,2011/12,6600000,6600000,,,99549336,
(주)파세코,037070,2012/12,6600000,6600000,,,104932698,
(주)파세코,037070,2013/12,6600000,6600000,,,127114199,
(주)파세코,037070,2014/12,6600000,6600000,,,138113542,
(주)파세코,037070,2015/12,6600000,6600000,,,121416454,
(주)파세코,037070,2016/12,6600000,6600000,,,101953271,
(주)파세코,037070,2017/12,7000000,6600000,,,121285465,
(주)파세코,037070,2018/12,7000000,7000000,,,149411990,
(주)파세코,037070,2019/12,7000000,7000000,,,180409668,
(주)파수,150900,2013/12,3979848,3097210,3979848,3097210,21297551,21358791
(주)파수,150900,2014/12,3999848,3979848,3999848,3979848,23118772,23124986
(주)파수,150900,2015/12,4038348,3999848,4038348,3999848,24614819,25287013
(주)파수,150900,2016/12,4071348,4038348,4071348,4038348,21164807,21443571
(주)파수,150900,2017/12,4071348,4071348,4071348,4071348,29207523,29288075
(주)파수,150900,2018/12,4773231,4071348,4773231,4071348,25818216,32243433
(주)파수,150900,2019/12,4803608,4773231,4803608,4773231,27164793,35364081
(주)파워넷,037030,2018/12,12009614,10117117,12009614,10117117,116872861,116872861
(주)파워넷,037030,2019/12,12009614,12009614,12009614,12009614,128553806,128553806
(주)파워로직스,047310,2011/12,14401714,9977500,14401714,9977500,396866201,495181720
(주)파워로직스,047310,2012/12,14401714,14401714,14401714,14401714,353321736,511675647
(주)파워로직스,047310,2013/12,14401714,14401714,14401714,14401714,484664485,535821950
(주)파워로직스,047310,2014/12,14414081,14401714,14414081,14401714,496962180,552312821
(주)파워로직스,047310,2015/12,16072491,14414081,16072491,14414081,503242870,581430662
(주)파워로직스,047310,2016/12,16250232,16072491,16250232,16072491,454209210,545479982
(주)파워로직스,047310,2017/12,17375240,16250232,17375240,16250232,685227802,705665350
(주)파워로직스,047310,2018/12,17408740,17375240,17408740,17375240,711098734,753902613
(주)파워로직스,047310,2019/12,17442716,17408740,17442716,17408740,1092201856,1107914323
(주)파이오링크,170790,2013/12,2571165,1971165,2571165,1971165,23122190,23096372
(주)파이오링크,170790,2014/12,2643165,2571165,2643165,2571165,22288843,23681124
(주)파이오링크,170790,2015/12,3428165,2643165,3428165,2643165,21258393,22729935
(주)파이오링크,170790,2016/12,3428165,3428165,3428165,3428165,28675652,35813842
(주)파이오링크,170790,2017/12,3428165,3428165,3428165,3428165,18643859,29431876
(주)파이오링크,170790,2018/12,3428165,3428165,,,27358728,
(주)파이오링크,170790,2019/12,3428165,3428165,,,35120293,
(주)파인디앤씨,049120,2011/12,5934879,5934879,5934879,5934879,116903740,196588750
(주)파인디앤씨,049120,2012/12,5934879,5934879,5934879,5934879,57968864,147128571
(주)파인디앤씨,049120,2013/12,8859125,5934879,8859125,5934879,42518029,160481103
(주)파인디앤씨,049120,2014/12,9281660,8859125,9281660,8859125,49952921,207192017
(주)파인디앤씨,049120,2015/12,9281660,9281660,9281660,9281660,55477255,168495877
(주)파인디앤씨,049120,2016/12,9375910,9281660,9375910,9281660,57180845,177666099
(주)파인디앤씨,049120,2017/12,11103713,9375910,11103713,9375910,60306603,159356867
(주)파인디앤씨,049120,2018/12,12368197,11103713,12368197,11103713,58500272,77325563
(주)파인디앤씨,049120,2019/12,13179972,12368197,13179972,12368197,72339944,77522237
(주)파인디지털,038950,2011/12,4941208,4941208,4941208,4941208,64351871,79399701
(주)파인디지털,038950,2012/12,5033693,4941208,5033693,4941208,88067714,99801657
(주)파인디지털,038950,2013/12,5077623,5033693,5077623,5033693,84672537,98255109
(주)파인디지털,038950,2014/12,5095383,5077623,5095383,5077623,83869744,95823579
(주)파인디지털,038950,2015/12,5095383,5095383,5095383,5095383,68974651,83117417
(주)파인디지털,038950,2016/12,5095383,5095383,5095383,5095383,62721692,78001533
(주)파인디지털,038950,2017/12,5100383,5095383,5100383,5095383,57353157,76035318
(주)파인디지털,038950,2018/12,5105383,5100383,5105383,5100383,66328453,86035533
(주)파인디지털,038950,2019/12,5105383,5105383,5105383,5105383,78834895,96058312
(주)파인테크닉스,106240,2011/12,3956586,3956586,3956586,3956586,71834677,324634350
(주)파인테크닉스,106240,2012/12,8245007,3956586,8245007,3956586,94801998,428847003
(주)파인테크닉스,106240,2013/12,10995007,8245007,10995007,8245007,80685787,314348642
(주)파인테크닉스,106240,2014/12,15677588,10995007,15677588,10995007,152474183,365261308
(주)파인테크닉스,106240,2015/12,16076948,15677588,16076948,15677588,143807926,374729719
(주)파인테크닉스,106240,2016/12,16742550,16076948,16742550,16076948,189787081,216325021
(주)파인테크닉스,106240,2017/12,17380847,16742550,17380847,16742550,149753568,174995498
(주)파인테크닉스,106240,2018/12,18804244,17380847,18804244,17380847,108532638,129688348
(주)파인테크닉스,106240,2019/12,21421690,18804244,21421690,18804244,95839531,134292076
(주)파인텍,131760,2015/12,3141667,1950000,3141667,1950000,117868921,205426462
(주)파인텍,131760,2016/12,3599999,3141667,3599999,3141667,40940978,153717014
(주)파인텍,131760,2017/12,5118204,3599999,5118204,3599999,85675115,122257345
(주)파인텍,131760,2018/12,5756934,5118204,5756934,5118204,53786007,65851189
(주)파인텍,131760,2019/12,21462032,5756934,21462032,5756934,63468160,77881195
(주)파커스,065690,2011/12,5850000,5850000,5850000,5850000,71852248,82210399
(주)파커스,065690,2012/12,5850000,5850000,5850000,5850000,77822497,89038818
(주)파커스,065690,2013/12,5850000,5850000,5850000,5850000,63184302,75289331
(주)파커스,065690,2014/12,5850000,5850000,5850000,5850000,54008463,65862150
(주)파커스,065690,2015/12,6282900,5850000,6282900,5850000,58585059,69895109
(주)파커스,065690,2016/12,6824026,6282900,6824026,6282900,54150205,63854994
(주)파커스,065690,2017/12,6932250,6824026,6932251,6824026,56470890,64532486
(주)파커스,065690,2018/12,6981755,6932250,6981755,6932250,48217682,100153884
(주)파커스,065690,2019/12,6981755,6981755,6981755,6981755,43703575,100770338
(주)파크시스템스,140860,2015/12,3215578,2421778,3215578,2421778,17138177,19991699
(주)파크시스템스,140860,2016/12,3263428,3215578,3263428,3215578,20843230,24452140
(주)파크시스템스,140860,2017/12,3295528,3263428,3295528,3263428,28149184,32882240
(주)파크시스템스,140860,2018/12,3323028,3295528,3323028,3295528,36455567,41810164
(주)파크시스템스,140860,2019/12,3332528,3323028,3332528,3323028,43960180,51973742
(주)파트론,091700,2011/12,14934000,9998000,14934000,9998000,359906000,425918000
(주)파트론,091700,2012/12,19377290,14934454,19377290,14934454,781473933,873081344
(주)파트론,091700,2013/12,27078206,19377290,27078206,19377290,1012592567,1099543376
(주)파트론,091700,2014/12,27078206,27078206,27078206,27078206,731555791,769815864
(주)파트론,091700,2015/12,27078206,27078206,27078206,27078206,775978610,805803652
(주)파트론,091700,2016/12,27078205,27078205,27078206,27078206,763823136,791415721
(주)파트론,091700,2017/12,27078205,27078205,27078205,27078205,756897567,791339853
(주)파트론,091700,2018/12,27078205,27078205,27078205,27078205,745601470,796482853
(주)파트론,091700,2019/12,27078205,27078205,27078205,27078205,1203638773,1254596912
(주)판타지오,032800,2011/12,11800113,11800113,,,8536925,
(주)판타지오,032800,2012/12,11800113,11800113,11800113,11800113,8256898,9836516
(주)판타지오,032800,2013/12,11800113,11800113,11800113,11800113,7830331,10149545
(주)판타지오,032800,2014/12,24424499,11800113,24424499,11800113,8987091,12555526
(주)판타지오,032800,2015/12,24665858,24424499,24665858,24424499,20239533,23122140
(주)판타지오,032800,2016/12,24964072,24665858,24964072,24665858,19490209,21703284
(주)판타지오,032800,2017/12,36351972,24964072,36351972,24964072,7532640,13304892
(주)판타지오,032800,2018/12,36351972,36351972,36351972,36351972,7240647,13615020
(주)판타지오,032800,2019/12,36351972,36351972,36351972,36351972,10632665,18513748
(주)팜스빌,318010,2019/12,3964669,1260000,3964669,1260000,29855066,29952152
(주)팜스코,036580,2011/12,18363972,15828900,18363972,15828900,532675688,535574510
(주)팜스코,036580,2012/12,18363972,18363972,18363972,18363972,664946544,665648116
(주)팜스코,036580,2013/12,18363972,18363972,18363972,18363972,743700593,746656626
(주)팜스코,036580,2014/12,18363972,18363972,18363972,18363972,839533034,836395715
(주)팜스코,036580,2015/12,18363972,18363972,18363972,18363972,875142420,867078385
(주)팜스코,036580,2016/12,18363972,18363972,18363972,18363972,926709384,947587338
(주)팜스코,036580,2017/12,18363972,18363972,18363972,18363972,987088648,1023257515
(주)팜스코,036580,2018/12,18363972,18363972,18363972,18363972,933106711,1015667699
(주)팜스코,036580,2019/12,18363972,18363972,18363972,18363972,959177507,1164970052
(주)팜스토리,027710,2011/12,41903814,28708062,41903814,28708062,455665768,878599206
(주)팜스토리,027710,2012/12,41903814,41903814,41903814,41903814,462455454,1064298620
(주)팜스토리,027710,2013/12,41903814,41903814,41903814,41903814,452740092,1044836036
(주)팜스토리,027710,2014/12,41903814,41903814,41903814,41903814,404859463,1024375129
(주)팜스토리,027710,2015/12,41903814,41903814,41903814,41903814,403834476,1062576028
(주)팜스토리,027710,2016/12,45974045,41903814,45974045,41903814,382664933,900486838
(주)팜스토리,027710,2017/12,45974045,45974045,45974045,45974045,410529529,838555170
(주)팜스토리,027710,2018/12,45974045,45974045,45974045,45974045,460603851,921642376
(주)팜스토리,027710,2019/12,57508629,45974045,57508629,45974045,538289582,970847162
(주)팬스타엔터프라이즈,054300,2011/12,3022515,16018334,3022515,16018334,32429140,33226795
(주)팬스타엔터프라이즈,054300,2012/12,4224580,3022515,4224580,3022515,32348399,33623298
(주)팬스타엔터프라이즈,054300,2013/12,7570587,4224580,,,25093204,
(주)팬스타엔터프라이즈,054300,2014/12,8520794,7570587,,,24608545,
(주)팬스타엔터프라이즈,054300,2015/12,13606709,8520794,,,24201066,
(주)팬스타엔터프라이즈,054300,2016/12,13606709,13606709,,,28083159,
(주)팬스타엔터프라이즈,054300,2017/12,20562472,13606709,,,33523260,
(주)팬스타엔터프라이즈,054300,2018/12,21658652,20562472,,,28364862,
(주)팬스타엔터프라이즈,054300,2019/12,26158984,21658652,,,37189141,
(주)팬엔터테인먼트,068050,2011/12,3302534,2299000,3302534,2299000,31693906,32699404
(주)팬엔터테인먼트,068050,2012/12,4331693,3302534,4331693,3302534,37559391,37720279
(주)팬엔터테인먼트,068050,2013/12,4621828,4331693,4621828,4331693,26885436,27110346
(주)팬엔터테인먼트,068050,2014/12,4621828,4621828,4621828,4621828,34146210,34329110
(주)팬엔터테인먼트,068050,2015/12,4712572,4621828,4712572,4621828,20659220,20973488
(주)팬엔터테인먼트,068050,2016/12,5065259,4712572,5065259,4712572,35051322,35328272
(주)팬엔터테인먼트,068050,2017/12,6871499,5065259,6871499,5065259,42144570,42340810
(주)팬엔터테인먼트,068050,2018/12,6871499,6871499,6871499,6871499,13021455,13212174
(주)팬엔터테인먼트,068050,2019/12,6871499,6871499,6871499,6871499,39631883,40218963
(주)팬젠,222110,2016/12,4524258,2990909,,,1461475,
(주)팬젠,222110,2017/12,4807891,4524258,,,2372816,
(주)팬젠,222110,2018/12,4820891,4807891,,,5679471,
(주)팬젠,222110,2019/12,4820891,4820891,,,2881329,
(주)퍼시스,016800,2011/12,14300000,14300000,14300000,14300000,277571985,277571985
(주)퍼시스,016800,2012/12,14300000,14300000,,,221951922,
(주)퍼시스,016800,2013/12,14300000,14300000,,,217080675,
(주)퍼시스,016800,2014/12,14300000,14300000,,,219919626,
(주)퍼시스,016800,2015/12,14300000,14300000,,,243624843,
(주)퍼시스,016800,2016/12,14300000,14300000,,,231594907,
(주)퍼시스,016800,2017/12,14300000,14300000,,,289460886,
(주)퍼시스,016800,2018/12,14300000,14300000,,,315669242,
(주)퍼시스,016800,2019/12,14300000,14300000,,,304749764,
(주)펄어비스,263750,2018/12,6471500,6033150,6471500,6033150,366665453,404763992
(주)펄어비스,263750,2019/12,6511500,6471500,6511500,6471500,455670772,535936506
(주)펩트론,087010,2015/12,3250000,2830212,,,2812387,
(주)펩트론,087010,2016/12,3695289,3250000,,,3130705,
(주)펩트론,087010,2017/12,3795747,3695289,,,3215384,
(주)펩트론,087010,2018/12,7663250,3795747,,,3861733,
(주)펩트론,087010,2019/12,7663250,7663250,,,1801119,
(주)포메탈,119500,2011/12,2993670,2993670,,,67628111,
(주)포메탈,119500,2012/12,6012340,2993670,,,51788897,
(주)포메탈,119500,2013/12,6012340,6012340,,,52351488,
(주)포메탈,119500,2014/12,6012340,6012340,,,51403574,
(주)포메탈,119500,2015/12,6012340,6012340,,,44939766,
(주)포메탈,119500,2016/12,6012340,6012340,,,45817287,
(주)포메탈,119500,2017/12,6012340,6012340,,,54017360,
(주)포메탈,119500,2018/12,6012340,6012340,,,55441042,
(주)포메탈,119500,2019/12,6012340,6012340,,,51552409,
(주)포스코아이씨티,022100,2011/12,68517365,68517365,68517365,68517365,983151888,1006448074
(주)포스코아이씨티,022100,2012/12,68517365,68517365,68517365,68517365,1017662235,1128387879
(주)포스코아이씨티,022100,2013/12,76017365,68517365,76017365,68517365,1050746877,1207033019
(주)포스코아이씨티,022100,2014/12,76017365,76017365,76017365,76017365,921524007,1064975484
(주)포스코아이씨티,022100,2015/12,76017365,76017365,76017365,76017365,804863200,840545682
(주)포스코아이씨티,022100,2016/12,76017365,76017365,76017365,76017365,838257963,866893881
(주)포스코아이씨티,022100,2017/12,76017365,76017365,76017365,76017365,918344970,950592313
(주)포스코아이씨티,022100,2018/12,76017365,76017365,76017365,76017365,894977850,927076974
(주)포스코아이씨티,022100,2019/12,76017365,76017365,76017365,76017365,936989858,969787010
(주)포스코엠텍,009520,2011/12,20820000,20820000,20820000,20820000,602154804,669359330
(주)포스코엠텍,009520,2012/12,20820000,20820000,20820000,20820000,618316162,958780277
(주)포스코엠텍,009520,2013/12,20821352,20820000,20821352,20820000,902540718,906423691
(주)포스코엠텍,009520,2014/12,20821352,20821352,20821352,20821352,432236014,446218919
(주)포스코엠텍,009520,2015/12,20821352,20821352,20821352,20821352,343223525,366540217
(주)포스코엠텍,009520,2016/12,20821352,20821352,20821352,20821352,259048105,266528977
(주)포스코엠텍,009520,2017/12,20821352,20821352,,,257832361,
(주)포스코엠텍,009520,2018/12,20821352,20821352,,,300968994,
(주)포스코엠텍,009520,2019/12,20821352,20821352,,,288697939,
(주)포스코인터내셔널,047050,2011/12,515904075,505273180,515904075,505273180,18758511490,19457178592
(주)포스코인터내셔널,047050,2012/12,569381455,515904075,569381455,515904075,17011373493,17571126133
(주)포스코인터내셔널,047050,2013/12,569381455,569381455,569381455,569381455,16601357664,17108578034
(주)포스코인터내셔널,047050,2014/12,569381455,569381455,569381455,569381455,19938097326,20407753120
(주)포스코인터내셔널,047050,2015/12,569381455,569381455,569381455,569381455,16881039629,17526906326
(주)포스코인터내셔널,047050,2016/12,569381455,569381455,569381455,569381455,15417229613,16492090197
(주)포스코인터내셔널,047050,2017/12,616875745,569381455,616875745,569381455,20891525634,22571653747
(주)포스코인터내셔널,047050,2018/12,616875745,616875745,616875745,616875745,23308796353,25173939721
(주)포스코인터내셔널,047050,2019/12,616875745,616875745,616875745,616875745,22743722129,24422574846
(주)포스코케미칼,003670,2019/12,30494110,29535000,30494110,29535000,1434507299,1483769012
(주)포시에스,189690,2015/06,3106400,2436900,3106400,2436900,13062386,13138391
(주)포시에스,189690,2016/06,3261488,3106400,3261488,3106400,13635087,14013009
(주)포시에스,189690,2017/06,3418948,3261488,3418948,3261488,12224884,12824102
(주)포시에스,189690,2018/06,3584282,3418948,3584282,3418948,17065804,18083164
(주)포시에스,189690,2019/06,3757882,3584282,3757882,3584282,18911644,19745400
(주)포인트엔지니어링,256630,2017/12,,,,,,
(주)포인트엔지니어링,256630,2018/12,,,,,,
(주)포인트엔지니어링,256630,2019/12,5434069,3100000,5434069,3100000,43940444,46664976
(주)포커스에이치엔에스,331380,2019/12,,,,,,
(주)폴라리스세원,234100,2017/12,1816500,1470000,,,45390977,
(주)폴라리스세원,234100,2018/12,2238299,1816500,,,57189709,
(주)폴라리스세원,234100,2019/12,2238299,2238299,2238299,2238299,56871495,81394444
(주)폴라리스오피스,041020,2011/12,9120000,9120000,9120000,9120000,31126139,34287287
(주)폴라리스오피스,041020,2012/12,9120000,9120000,9120000,9120000,43574726,47903170
(주)폴라리스오피스,041020,2013/12,9309080,9120000,9309080,9120000,52412817,55755176
(주)폴라리스오피스,041020,2014/12,9309080,9309080,9309080,9309080,38612455,40799667
(주)폴라리스오피스,041020,2015/12,9309080,9309080,9309080,9309080,19623360,22425327
(주)폴라리스오피스,041020,2016/12,9309080,9309080,9309080,9309080,8723130,13194593
(주)폴라리스오피스,041020,2017/12,15809080,9309080,15809080,9309080,13315702,15224908
(주)폴라리스오피스,041020,2018/12,18731580,15809080,18731580,15809080,22540556,22543822
(주)폴라리스오피스,041020,2019/12,18731580,18731580,18731580,18731580,17623813,21048806
(주)폴라리스우노,114630,2011/12,6506895,5250000,,,54573795,
(주)폴라리스우노,114630,2012/12,6506895,6506895,,,65303913,
(주)폴라리스우노,114630,2013/12,6506895,6506895,,,62055073,
(주)폴라리스우노,114630,2014/12,6506895,6506895,6506895,6506895,49344321,48716976
(주)폴라리스우노,114630,2015/12,6886983,6506895,6886983,6506895,38477852,39669461
(주)폴라리스우노,114630,2016/12,6886983,6886983,6886983,6886983,38440367,38998431
