회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),재고자산(*)(IFRS),재고자산(*)(IFRS연결)
(주)원익홀딩스,30530,Dec-12,346064602,477887297,100085827,150563942,128070548,217288976,229539738,335346942,57334295,67344582
(주)원익홀딩스,30530,Dec-13,424535654,590141817,100542905,166525409,204677142,275672411,272041898,403747930,81396020,92793817
(주)원익홀딩스,30530,Dec-14,465500820,658928798,103479811,175852205,218638979,293369927,301849289,455690399,64557753,77400723
(주)원익홀딩스,30530,Dec-15,428415713,658491252,116714519,214076811,151960650,239020803,353727442,540408243,51874798,75944180
(주)원익홀딩스,30530,Dec-16,558969323,862635665,17509329,154039795,71790026,173120471,505861191,722074415,21178278,64438608
(주)원익홀딩스,30530,Dec-17,700282429,1061203409,19474599,177026916,113897548,194498656,535139345,815520708,56309432,81331149
(주)원익홀딩스,30530,Dec-18,706695814,1209057381,35434984,212195895,85595413,180815514,564036492,897616608,52342397,72982015
(주)원익홀딩스,30530,Dec-19,704969433,1225200283,49777863,265945850,66825228,189928923,566995867,938601379,26284845,68802755
(주)원익홀딩스,30530,Dec-20,841622885,1607660656,66754667,349905628,94741315,392039989,608149906,1114539982,30002220,145498863
(주)원일특강,12620,Dec-10,130415519,131193001,38570697,38570697,88962335,89692860,60092216,60414491,28174151,28174151
(주)원일특강,12620,Dec-11,155741501,156329219,38288603,38288603,114480748,115000305,67485014,67834104,34910522,34910522
(주)원일특강,12620,Dec-12,153989856,154879075,37744370,37744370,112152947,112862461,73459208,73962006,31462917,31462917
(주)원일특강,12620,Dec-13,157910840,158925185,37465249,37465249,116502782,117415781,78990030,79397127,34364214,34364214
(주)원일특강,12620,Dec-14,165848516,167167447,38089884,38089884,121609077,122633729,85929681,86718213,32680203,32680203
(주)원일특강,12620,Dec-15,162480509,164291900,40597872,40621275,118966166,120098306,89838719,91024574,28523661,28523661
(주)원일특강,12620,Dec-16,163428185,165765302,51896292,52006278,108456123,109711619,94614331,96096797,32803774,32803774
(주)원일특강,12620,Dec-17,190624139,196712383,60990531,61142646,126085225,131239257,101327667,103211762,42422355,43402943
(주)원일특강,12620,Dec-18,192497931,202751567,71162512,71286925,117664853,125567254,105277911,108643223,38761731,39423935
(주)원일특강,12620,Dec-19,204284065,224025381,67112279,80275388,129257279,135943440,114778338,118013582,35006626,36459449
(주)원일특강,12620,Dec-20,215221764,230901345,59246905,72622012,144185477,150037794,113855661,118534421,34459316,37370391
(주)원풍,8370,Dec-10,72301284,74324417,27871686,29923494,30944915,32083563,54335791,54666795,7584931,8123064
(주)원풍,8370,Dec-11,74827370,77126239,29830954,31782105,31590873,33021544,57201901,57915436,9127647,9719426
(주)원풍,8370,Dec-12,77070959,79519877,28672287,30558934,33475431,35054261,60229226,60941673,6950359,7629018
(주)원풍,8370,Dec-13,77600017,79572676,27168423,28843039,36682471,38322393,63770979,64046310,6851337,7635017
(주)원풍,8370,Dec-14,78930024,80727894,28926257,30984984,36525664,37692435,67723416,66931262,6607532,7460180
(주)원풍,8370,Dec-15,81825352,83818674,28222839,29906337,43784351,44242521,71695408,71494424,5239087,6121713
(주)원풍,8370,Dec-16,84960862,86792485,37701230,39224458,37440622,37766225,75715260,75070173,6632359,7385483
(주)원풍,8370,Dec-17,85031665,85353998,37038985,38422164,37100468,37253590,76444102,75594816,6886507,7561760
(주)원풍,8370,Dec-18,80931891,84074929,34638198,35944894,38072034,38705485,72058515,74611429,9227756,9385626
(주)원풍,8370,Dec-19,80846327,83058039,33118883,34082676,39444607,39444700,71640385,73489625,7491951,7491951
(주)원풍,8370,Dec-20,82378973,84602957,28880007,28880018,44255262,44379302,72709036,74606506,9669362,9669362
(주)월덱스,101160,Dec-10,101656584,116473198,33050175,40985441,25496918,53980469,49320282,47805147,9447040,29189333
(주)월덱스,101160,Dec-11,112971981,139358981,37180101,54120653,28998281,62107186,54478540,52268997,11010167,34778309
(주)월덱스,101160,Dec-12,116966691,146131464,36216549,62202617,36483673,59354208,55080550,50297448,9803094,30727447
(주)월덱스,101160,Dec-13,108380634,131176883,34289135,62610586,36044588,45471835,48875167,41156514,10536399,23800017
(주)월덱스,101160,Dec-14,108528834,125308407,30735178,58499815,39747368,49097766,54103685,42809560,10239991,23902000
(주)월덱스,101160,Dec-15,96296733,114692622,27347641,54092449,33786922,45058219,41379748,40243642,8344271,22484757
(주)월덱스,101160,Dec-16,98648228,114841662,24880030,48817407,38077943,50003060,47375603,46357716,10762689,24747963
(주)월덱스,101160,Dec-17,96688088,109817234,24911378,44137174,41981602,52262156,55280598,53206276,12531161,24291695
(주)월덱스,101160,Dec-18,106272924,131780711,25667230,48295448,51566315,70806235,65954004,71005111,15355875,28072647
(주)월덱스,101160,Dec-19,118297743,149727470,27583494,54446627,62257281,83264732,78808574,89519002,12081642,26726664
(주)월덱스,101160,Dec-20,153051438,170256064,28655526,51677337,86693087,112906240,109845780,108762732,18291985,34692682
(주)웨이버스,336060,Dec-19,,,,,,,,,,
(주)웨이버스,336060,Dec-20,,,,,,,,,,
(주)웨이브일렉트로닉스,95270,Dec-10,47581654,55452842,11007113,13434749,29571377,35063089,36310267,38300746,4233235,6073119
(주)웨이브일렉트로닉스,95270,Dec-11,39924502,42759057,11485712,11841717,22869575,25954153,29878474,29957957,4146320,4953824
(주)웨이브일렉트로닉스,95270,Dec-12,37529289,38765173,11029468,11291849,22021504,23749180,29203700,29438768,4613045,5007870
(주)웨이브일렉트로닉스,95270,Dec-13,40596267,40671916,11649436,12703996,24183456,24790862,25643967,25768277,5679442,5788811
(주)웨이브일렉트로닉스,95270,Dec-14,40516597,39782293,15837827,16928894,15017473,15018764,31898991,30101565,2819029,3989874
(주)웨이브일렉트로닉스,95270,Dec-15,58029186,59158072,24341887,25598004,15387345,16002903,33355352,32027692,5052832,5074077
(주)웨이브일렉트로닉스,95270,Dec-16,77590235,89023207,31663600,33014711,17784239,27650909,38281338,39307036,4559395,5150449
(주)웨이브일렉트로닉스,95270,Dec-17,81477385,88241640,28620342,29300410,15000128,21136756,42843639,44338816,5813636,7401062
(주)웨이브일렉트로닉스,95270,Dec-18,83931801,92889264,25233973,25756555,20612017,29373528,42587735,43414217,7365804,7970936
(주)웨이브일렉트로닉스,95270,Dec-19,68425635,73216150,22376209,22907401,24603914,29659731,15672309,11448479,6109329,6990312
(주)웨이브일렉트로닉스,95270,Dec-20,57159565,59703806,22643279,23090172,21747279,28976484,21744917,15913506,6186460,7386959
(주)웰크론,65950,Dec-10,115820232,192512560,35276137,60692536,41461609,90440514,48799300,85582035,14389559,17673848
(주)웰크론,65950,Dec-11,105321866,217753340,36038018,61638386,31164290,115227551,53032023,102494054,15658413,22825669
(주)웰크론,65950,Dec-12,104026056,267803405,35693412,61975170,26492051,159901858,53142451,124982211,13306608,23965384
(주)웰크론,65950,Dec-13,101508253,253630121,34730047,62157152,26750821,146050980,52889296,137666810,12888349,19743592
(주)웰크론,65950,Dec-14,101191496,241573109,33579057,68543868,30024093,128774843,56312360,132515187,12670152,21664695
(주)웰크론,65950,Dec-15,107116269,263708165,32045089,69402632,32134518,151557069,63518070,133904442,15301967,24125925
(주)웰크론,65950,Dec-16,114569922,291591258,33689633,91988674,36998065,153426988,64920358,130119372,21605918,29073392
(주)웰크론,65950,Dec-17,125340298,321583459,33690594,93737713,45749321,178826897,63195699,126130403,20109553,25667720
(주)웰크론,65950,Dec-18,132525014,345678864,42372391,83996021,45460424,218061814,67090250,139894012,14769660,22392255
(주)웰크론,65950,Dec-19,127202737,273714945,47191321,71470416,42383403,178189600,67339207,108656980,17845195,24541308
(주)웰크론,65950,Dec-20,138939472,264883540,53582071,68963414,48672017,159801503,76999720,118492100,14352542,19650819
(주)웰크론한텍,76080,Dec-10,59145658,78763554,15614435,19011261,18217926,43444677,39859915,48446387,0,739028
(주)웰크론한텍,76080,Dec-11,71244718,114255319,15384389,19296683,30188800,78132803,48123407,61924673,31653,4021346
(주)웰크론한텍,76080,Dec-12,85396299,163953292,13163257,17579659,44193538,124684778,58911594,84318309,2213354,6022224
(주)웰크론한텍,76080,Dec-13,94500479,155998248,13219894,18007342,51919286,113475514,66576527,101511749,11700,2098678
(주)웰크론한텍,76080,Dec-14,85747098,143608913,12846304,25811658,40507613,89863575,59891235,96528476,502817,2463460
(주)웰크론한텍,76080,Dec-15,92109773,163244053,12539264,28315414,43715176,106670912,58256436,95761186,419387,1702974
(주)웰크론한텍,76080,Dec-16,106669899,187807674,12210703,49983164,53241383,106371692,57513430,93800114,215245,550465
(주)웰크론한텍,76080,Dec-17,119401869,211738840,12007188,50457974,58360521,124103659,64958969,95033711,0,361382
(주)웰크론한텍,76080,Dec-18,118943389,225403197,15611299,30687211,67689202,163004306,57862546,100151622,0,543737
(주)웰크론한텍,76080,Dec-19,131799519,153912091,15238641,15536947,98328757,124566384,64112573,64311377,22017,22017
(주)웰크론한텍,76080,Dec-20,138318429,143885319,15210006,15502945,95030423,105057343,63248512,63212406,1486698,1486698
(주)웹스,196700,Dec-15,56545608,61867008,23104188,25377054,29251069,28367554,38077799,38077799,5792787,5792787
(주)웹스,196700,Dec-16,59839492,66254206,23806726,30340797,26409883,24186071,40125294,40125294,5891050,6193618
(주)웹스,196700,Dec-17,63315677,66026015,22195165,27246917,25590126,25652847,38951691,38951691,5312529,6809092
(주)웹스,196700,Dec-18,64057053,67050125,20473899,27536289,20769430,26879361,39020133,39020133,6251727,8108368
(주)웹스,196700,Dec-19,64478506,68602447,18758408,29140826,23689445,29463002,38857465,38857465,6570967,10083253
(주)웹스,196700,Dec-20,64479930,66882411,15546396,25344780,25942026,30902173,36731352,36731352,6273014,10114392
(주)웹젠,69080,Dec-10,122025756,124678250,1262814,1452692,76666436,79119488,86388353,86380473,0,0
(주)웹젠,69080,Dec-11,152121162,156128105,12827474,13169373,43105477,56984289,110807883,106009679,0,0
(주)웹젠,69080,Dec-12,154687601,159021106,22017806,22387630,48630487,63454665,126835429,125638542,0,0
(주)웹젠,69080,Dec-13,160183669,157556816,27510742,28694452,21875633,39042542,141449541,129714273,0,0
(주)웹젠,69080,Dec-14,167938485,160346962,15430374,30707997,44941074,55178896,151275173,139497398,0,0
(주)웹젠,69080,Dec-15,279344541,277661536,18154263,31190514,154036478,171985121,208090119,200860989,0,0
(주)웹젠,69080,Dec-16,308124000,301695133,21466863,32865300,189549126,207563178,246705729,239680222,33219,65640
(주)웹젠,69080,Dec-17,329938315,323479051,38159152,41126181,212552367,224550877,277958420,269454636,130149,159199
(주)웹젠,69080,Dec-18,398335417,396789199,37999246,39335220,269559694,283700361,317743651,313938585,88948,118043
(주)웹젠,69080,Dec-19,413500074,413962495,35291404,36851268,229795447,238374007,360503431,355614695,45599,47517
(주)웹젠,69080,Dec-20,534999117,542700244,34422839,35635118,311361041,333403889,429044361,434688253,50122,52922
(주)위니아,71460,Dec-16,276146199,288320113,95179258,98961326,160273570,166519148,90516848,89552691,72084445,85388219
(주)위니아,71460,Dec-17,316375485,342705319,124539729,135520873,167497963,179927715,91796520,91078027,85170465,99125286
(주)위니아,71460,Dec-18,296366500,346265922,113488558,139731257,159372736,178276497,69889110,73686650,100042810,100727152
(주)위니아,71460,Dec-19,319346462,470730952,107157284,164853711,182213431,258874464,78360616,119378577,95940150,103417034
(주)위니아,71460,Dec-20,339592800,525696590,101608450,183346118,169756815,290900530,82827502,114501688,82457309,111122675
(주)위닉스,44340,Dec-10,96486981,116078500,22309399,34173790,57250906,73874792,60827912,66781265,18384561,24133010
(주)위닉스,44340,Dec-11,94177723,113472770,21807682,34631586,54879423,71763146,55948980,60229813,23122756,29847110
(주)위닉스,44340,Dec-12,82966271,104011846,21259387,35972541,44661306,62051975,58902748,62830267,13853322,20028241
(주)위닉스,44340,Dec-13,127369412,150440370,26653577,39463123,85171456,106412240,72425338,77547707,33387984,41165419
(주)위닉스,44340,Dec-14,255601480,279409051,57318820,68907944,129739068,152936194,116882586,125428293,98295308,105343954
(주)위닉스,44340,Dec-15,216037112,236872509,55080687,66004471,96709821,118330956,104412133,105377165,67068686,75403420
(주)위닉스,44340,Dec-16,186455556,205335549,50633419,62422283,77052214,95924755,90453507,91621093,43064250,57336302
(주)위닉스,44340,Dec-17,184465889,201005571,47671551,64370555,74845039,90207796,98242200,97517199,34852701,46117573
(주)위닉스,44340,Dec-18,201032938,220524462,49873165,65737414,86464299,106479426,119194371,118706619,37849400,52705580
(주)위닉스,44340,Dec-19,255551136,276306305,53696320,73907303,92938272,151723203,151796396,153280421,40834773,60043095
(주)위닉스,44340,Dec-20,305070414,344742238,55321244,113430404,134541767,170958997,188139241,187750442,28292917,73639208
(주)위드텍,348350,Dec-20,114941539,115666848,13691134,13692475,93655200,94489760,87797903,88384521,14112599,13940644
(주)위메이드,112040,Dec-10,297286556,361772381,10313045,24990406,156748524,251573271,265344339,320715877,60303,60303
(주)위메이드,112040,Dec-11,296740559,359204336,15563238,30018030,129901649,215817282,278024376,330544524,0,0
(주)위메이드,112040,Dec-12,315962495,360589953,18456388,24612616,115297969,175472639,300061373,338893772,0,0
(주)위메이드,112040,Dec-13,337442508,369437902,59852744,66113552,77453440,144130923,312480115,344042107,0,0
(주)위메이드,112040,Dec-14,532207693,542014941,56956038,62552892,73543871,123089918,459353926,468195687,0,0
(주)위메이드,112040,Dec-15,469408649,493478634,51667230,56729244,54895543,125172511,412918361,414798473,0,0
(주)위메이드,112040,Dec-16,368264201,403341397,47750963,52768643,52018684,132460924,334412024,348183650,0,0
(주)위메이드,112040,Dec-17,379617273,453300811,5259918,49375089,204269898,322103106,332901128,342035190,0,0
(주)위메이드,112040,Dec-18,282228896,350825088,5457827,48812431,88018108,177857937,277053311,275581247,0,0
(주)위메이드,112040,Dec-19,216781681,296259243,5128507,47536314,44464059,126629788,211788880,234661214,0,0
(주)위메이드,112040,Dec-20,219532584,323370694,5038812,47359871,33256641,145595740,197560146,256020342,0,0
(주)위메이드맥스,101730,Dec-10,99034808,98934512,13151650,13159548,77906906,78101521,92608543,92550853,0,0
(주)위메이드맥스,101730,Dec-11,103494011,107438451,13226540,13285100,57062394,65142031,96594274,98931864,0,0
(주)위메이드맥스,101730,Dec-12,93853774,108083925,4685139,5095269,32026693,50426061,88848730,99921251,0,0
(주)위메이드맥스,101730,Dec-13,82217525,119597778,4133903,4776619,31654326,73499370,77193206,109117675,0,0
(주)위메이드맥스,101730,Dec-14,88553108,107961982,4049779,4650284,32465652,57212616,83184484,99069968,0,0
(주)위메이드맥스,101730,Dec-15,79060842,95696371,3636676,4008409,20441383,47838798,73741105,75189788,0,0
(주)위메이드맥스,101730,Dec-16,79701825,92089024,3360904,4027397,22566540,46670269,76526260,73497059,0,0
(주)위메이드맥스,101730,Dec-17,70348613,82306971,3210910,4257880,18082872,33438943,67324204,61628830,0,0
(주)위메이드맥스,101730,Dec-18,33204298,41403529,3198933,3873932,16503948,24834405,30648814,21231435,0,0
(주)위메이드맥스,101730,Dec-19,19086875,27174430,3539864,4451873,8699165,15472153,15967547,4543955,0,0
(주)위메이드맥스,101730,Dec-20,31832002,42138278,5475871,8223266,17600597,27961487,26097247,28291276,0,0
(주)위메이드플레이,123420,Dec-10,,,,,,,,,,
(주)위메이드플레이,123420,Dec-11,,,,,,,,,,
(주)위메이드플레이,123420,Dec-12,,,,,,,,,,
(주)위메이드플레이,123420,Dec-13,49403023,,209715,,48332139,,42119565,,0,
(주)위메이드플레이,123420,Dec-14,109526386,109575315,369952,385027,106103265,106238857,85259047,85266598,0,0
(주)위메이드플레이,123420,Dec-15,114799453,115334032,882773,910676,105801027,106633363,104446870,104956104,0,0
(주)위메이드플레이,123420,Dec-16,132312509,134006861,871829,1069692,114095146,116266244,118263118,120072203,0,0
(주)위메이드플레이,123420,Dec-17,140669392,137620932,1546133,1699377,95201387,99939450,131522987,127342847,0,0
(주)위메이드플레이,123420,Dec-18,154193533,152508452,1913908,2243695,92025625,97460737,140246272,136975596,0,0
(주)위메이드플레이,123420,Dec-19,155441290,155395536,4387249,5090527,115830218,122715165,138765835,136790861,0,0
(주)위메이드플레이,123420,Dec-20,163696344,165206223,4691594,5175073,133225928,144064049,145595109,144552100,0,0
(주)위세아이텍,65370,Dec-20,41613094,,4922009,,26834962,,24795525,,972863,
(주)위스컴,24070,Dec-10,123146456,127093472,36082937,41063003,77439809,82216395,108574998,109298242,6324246,7710705
(주)위스컴,24070,Dec-11,131052653,134406563,36564950,41284911,83361825,87669438,114009137,115229426,7887114,9039487
(주)위스컴,24070,Dec-12,132219575,133825895,36827142,40736317,85166883,88477779,116614735,116806293,10206044,11022416
(주)위스컴,24070,Dec-13,129507109,130626774,36029532,39479547,83051696,86217724,117090250,117382699,7211818,7900541
(주)위스컴,24070,Dec-14,133064619,134020212,37986009,41086483,84753722,87992062,118953479,118832018,7853534,8714470
(주)위스컴,24070,Dec-15,128977196,130630753,39438863,42571030,73958192,77812592,117401874,117913447,6832765,7665077
(주)위스컴,24070,Dec-16,131243921,133754645,38762704,41511362,78122086,83074451,117644348,118217987,7076582,8469201
(주)위스컴,24070,Dec-17,128411997,129739854,38842931,41374834,78449345,82338292,116595631,116516848,6520720,7446828
(주)위스컴,24070,Dec-18,126863316,127792595,39857309,44439518,70615367,75914969,117161792,117159251,6091889,7140969
(주)위스컴,24070,Dec-19,132361013,134193746,38061856,51623938,68839262,77087789,118245107,117973831,6278950,7042006
(주)위스컴,24070,Dec-20,129426071,130666515,37280741,54573816,64999871,69866065,117236169,116728371,4619817,5252477
(주)위지윅스튜디오,299900,Dec-18,59265842,,22865776,,35192455,,44117573,,0,
(주)위지윅스튜디오,299900,Dec-19,77918202,109200110,24635005,30611348,21485187,40868634,56106494,70461980,0,4311046
(주)위지윅스튜디오,299900,Dec-20,83735270,178935675,22420894,32506518,15376126,84487873,53938065,94467391,0,5318173
(주)위지트,36090,Dec-10,39565650,,17749048,,20083945,,10083156,,3098518,
(주)위지트,36090,Dec-11,32052313,,17987640,,12011911,,10790317,,3186188,
(주)위지트,36090,Dec-12,30837429,,18824685,,9947622,,14554135,,3539701,
(주)위지트,36090,Dec-13,30989750,,18531912,,10589457,,16754489,,3110793,
(주)위지트,36090,Dec-14,47983913,,18311769,,27514660,,35846480,,3441605,
(주)위지트,36090,Dec-15,53513439,53256225,17755158,17762201,28947217,28600510,39928057,39662193,3100405,3100405
(주)위지트,36090,Dec-16,58177722,58875371,17133073,17138450,31709328,31921312,49270303,49967951,4100370,4100370
(주)위지트,36090,Dec-17,83692241,85894313,17121958,17121958,26835538,26835538,59410451,61612524,7366759,7366759
(주)위지트,36090,Dec-18,96760110,101998001,23674503,23674503,28058877,28058877,62128558,67366448,5207493,5207493
(주)위지트,36090,Dec-19,92272490,104295338,22863180,25467471,15762945,17227103,62058217,72145785,4804556,5680582
(주)위지트,36090,Dec-20,95797726,115405094,22097787,24308374,18799181,18907563,73709408,91202453,3455186,4510548
(주)윈스,136540,Dec-11,46042354,,9197562,,33476914,,39099793,,3560167,
(주)윈스,136540,Dec-12,64853590,,13892520,,46457520,,52777661,,4957515,
(주)윈스,136540,Dec-13,84312956,,13316931,,58548397,,67713017,,6324808,
(주)윈스,136540,Dec-14,93549979,,13555383,,67268359,,73307077,,6381687,
(주)윈스,136540,Dec-15,102107342,,12966962,,71926715,,80416448,,10974092,
(주)윈스,136540,Dec-16,126136148,,11882019,,98331171,,86156898,,9329045,
(주)윈스,136540,Dec-17,127625784,133594732,35624266,40613674,69343244,73686301,90872944,94183322,6941792,7952719
(주)윈스,136540,Dec-18,148301170,153578807,24506902,26695475,70055537,75165794,101537826,104117844,8963320,10630366
(주)윈스,136540,Dec-19,158252381,166991985,26756603,29101930,73663603,82023163,111010216,115737060,5743821,9745020
(주)윈스,136540,Dec-20,168773502,177114568,24112029,25927374,88583157,97354176,125382899,130678526,4863488,7665786
(주)윈팩,97800,Dec-13,90984078,,73765821,,11910177,,44522515,,1981813,
(주)윈팩,97800,Dec-14,91005892,,75159022,,13386138,,39457861,,2424985,
(주)윈팩,97800,Dec-15,77736603,,65329566,,10836821,,31985888,,1810194,
(주)윈팩,97800,Dec-16,70776702,,54269749,,9171238,,24136400,,3494921,
(주)윈팩,97800,Dec-17,71156847,,43584666,,20989223,,33218714,,4321071,
(주)윈팩,97800,Dec-18,75073718,,57176321,,11617414,,37181855,,3101020,
(주)윈팩,97800,Dec-19,117478347,,89688067,,20609832,,47048380,,5543749,
(주)윈팩,97800,Dec-20,134221229,,102306765,,22461559,,51965562,,5673531,
(주)윈하이텍,192390,Dec-14,52811676,,20287218,,31215985,,43511141,,4838658,
(주)윈하이텍,192390,Dec-15,59149843,,25399529,,31759550,,48814841,,5819779,
(주)윈하이텍,192390,Dec-16,58881374,,27459741,,28956694,,48231868,,5709932,
(주)윈하이텍,192390,Dec-17,102766060,,25756587,,49964606,,51867393,,7759026,
(주)윈하이텍,192390,Dec-18,124942058,,26219548,,66510369,,57238583,,11581115,
(주)윈하이텍,192390,Dec-19,107129982,112973265,35427899,41940282,43250017,41323362,52280357,52357908,11252223,11537415
(주)윈하이텍,192390,Dec-20,94087030,96359409,35874458,36913713,41192070,41824868,52491393,50520091,8456526,8752649
(주)윌링스,313760,Dec-19,48729957,,13131844,,34069250,,36238674,,6179926,
(주)윌링스,313760,Dec-20,44163415,,13178414,,28667438,,36209136,,8824106,
(주)윌비스,8600,Dec-10,237807757,262094094,21717176,66609711,100272739,175113751,168291159,137087241,22007751,90124270
(주)윌비스,8600,Dec-11,240945817,258346763,21953340,63724485,85875810,170491742,164596181,133869343,17030725,93129227
(주)윌비스,8600,Dec-12,231396677,235848620,21609200,56564188,78462590,156712913,166697615,122324354,13301218,83584925
(주)윌비스,8600,Dec-13,232345296,242724623,21419037,51069337,89105651,170361036,167874341,121214594,18021891,93350067
(주)윌비스,8600,Dec-14,238813064,245277935,24637292,52428490,90043969,170675084,172219623,126885534,16681245,98611680
(주)윌비스,8600,Dec-15,263329740,305011416,24305553,50710391,98205530,200691729,169123123,134209665,20492061,110048035
(주)윌비스,8600,Dec-16,291612055,341543712,26011719,52626218,103907518,217108851,168555369,139250661,20084692,115086636
(주)윌비스,8600,Dec-17,278347765,307930289,25617356,47375313,98731497,193850960,165898264,131805140,13841415,98373485
(주)윌비스,8600,Dec-18,290145728,304848695,25056024,44594126,118608830,200754934,169215113,132088338,11012069,100381143
(주)윌비스,8600,Dec-19,255705618,281045532,24686982,43624349,101559319,165815107,137773865,101854105,12451528,79037470
(주)윌비스,8600,Dec-20,266433697,284787600,24217197,38971816,118154250,180164928,138658785,99130411,11907435,79301526
(주)유니드,14830,Dec-10,587133925,634716151,130897000,186543218,247474211,301419101,391321842,415584524,46608982,57739949
(주)유니드,14830,Dec-11,790662235,962778158,265169451,364874197,314254091,441858655,421194532,475029204,84040417,142226528
(주)유니드,14830,Dec-12,720927489,843081791,293270562,381150420,217284938,297017009,430147163,471831482,72932664,99499168
(주)유니드,14830,Dec-13,741735356,880892350,281733212,360808405,313678060,424130487,434829507,494311930,67066771,83605634
(주)유니드,14830,Dec-14,686706658,831508123,274330063,360417085,268334841,383842608,458759698,529567498,58870685,85223057
(주)유니드,14830,Dec-15,769930988,1036809019,261799425,438815579,350323336,510398942,537013653,607188056,80332041,114316382
(주)유니드,14830,Dec-16,808986022,1046784997,292835635,458383343,290109059,431637617,562027871,631742243,56527785,73481066
(주)유니드,14830,Dec-17,870939770,1113148608,368570203,507416200,268875968,449171990,577927090,649487265,63094502,85825664
(주)유니드,14830,Dec-18,970504873,1111856122,389840323,524321538,263825893,440202102,565779711,655427112,74404435,106778348
(주)유니드,14830,Dec-19,891991995,1076285814,386335728,516723953,222433398,430837914,592201530,708808899,89127507,136666284
(주)유니드,14830,Dec-20,905190187,1120794923,342013606,478981493,258283509,490963942,632631834,781997903,69382079,98639545
(주)유니온,910,Dec-10,421767687,422659758,49130574,50974082,60393028,61436465,303922859,304007986,25369311,25857991
(주)유니온,910,Dec-11,322526634,323732609,51714711,53531902,60638166,62055397,227380866,227744897,28240193,29158670
(주)유니온,910,Dec-12,262336464,262364852,50549485,51600106,52671665,52942873,193554579,193579461,23350558,23350558
(주)유니온,910,Dec-13,275776532,275516205,38411481,43791848,52944183,50027647,206153458,205764269,19657558,19657558
(주)유니온,910,Dec-14,178024050,176787596,44844168,50377832,53210535,49163278,131923883,130502114,14347711,14578497
(주)유니온,910,Dec-15,164001368,163957108,43860124,44259707,46229113,45785270,122714299,122668313,14830249,14830249
(주)유니온,910,Dec-16,164337626,,41471297,,45328727,,125003021,,11578182,
(주)유니온,910,Dec-17,245091985,363299898,41434173,170093701,38169976,94655505,153152729,209338418,12890910,30358381
(주)유니온,910,Dec-18,205670592,306580016,42629028,114975140,43942668,110803969,107117270,147282644,13510722,35206036
(주)유니온,910,Dec-19,183664283,325173585,42116095,134800149,49353632,129448998,90689474,142790949,13419888,41493240
(주)유니온,910,Dec-20,193272777,354433760,41221199,141859293,45609159,129784919,118361330,176014071,11600680,40030801
(주)유니온커뮤니티,203450,Dec-16,51131433,51485324,9551427,9643110,34820456,34759367,31345645,31684090,6877242,6877242
(주)유니온커뮤니티,203450,Dec-17,48497945,48753082,9542726,9603762,31098667,31009048,31133833,31395537,8982449,8982449
(주)유니온커뮤니티,203450,Dec-18,48291855,48272108,9664485,9665684,30684058,30699930,32419234,32399321,8133945,8133945
(주)유니온커뮤니티,203450,Dec-19,54525583,54503048,10080762,10080871,36957795,36973448,34598147,34575446,10091977,10091977
(주)유니온커뮤니티,203450,Dec-20,58800905,58776765,9997456,9997456,40985587,41001148,35586360,35562055,9747630,9747630
(주)유니켐,11330,Dec-10,65015965,,22861498,,39596747,,26203078,,16907993,
(주)유니켐,11330,Dec-11,59309478,,22448960,,34063968,,9235781,,18458767,
(주)유니켐,11330,Dec-12,64446069,,26434315,,36053183,,7945775,,12849879,
(주)유니켐,11330,Dec-13,64851524,,23419451,,39991317,,11484861,,10047703,
(주)유니켐,11330,Jun-15,40767618,,23454388,,15624160,,9518413,,10263159,
(주)유니켐,11330,Dec-16,66903488,,24187220,,41178716,,28457414,,26588378,
(주)유니켐,11330,Dec-17,74720449,92818715,25654409,38977935,45523347,51043320,31379667,38188389,24152488,28705353
(주)유니켐,11330,Dec-18,98648446,118585016,29855056,44300146,64786797,71326592,53731797,62849336,41591652,47088016
(주)유니켐,11330,Dec-19,135162991,169681996,46993403,63514246,82638861,88502470,76572438,88716462,49760640,55229450
(주)유니켐,11330,Dec-20,194590696,285803950,65808113,160380472,90286289,97517688,89412811,103584544,38916759,42595990
(주)유니크,11320,Dec-10,110492648,116111037,51626022,56656481,44701473,55324518,38668845,41460944,5363103,7555656
(주)유니크,11320,Dec-11,125734642,130860812,58962724,63817126,52298921,62495620,43187829,45454926,4709037,6899981
(주)유니크,11320,Dec-12,137024388,139780152,66590118,70608397,57109289,65838159,51259646,51648384,5116606,7431066
(주)유니크,11320,Dec-13,155839049,159687674,66355412,69897281,75985058,86563346,63743770,65047029,6613502,9052179
(주)유니크,11320,Dec-14,164481432,168064965,76881978,80109129,71653020,81819463,72835473,73131455,7340894,9784846
(주)유니크,11320,Dec-15,171064591,176866465,86765236,89604123,67458294,80938335,75119752,77347036,9126991,11825564
(주)유니크,11320,Dec-16,181017370,187345556,98773052,101756418,63803763,77906349,80595581,83224091,9171360,12035056
(주)유니크,11320,Dec-17,193398534,198353087,101795444,104895345,64568267,77322629,87531837,88866043,12050481,14773246
(주)유니크,11320,Dec-18,191868775,194376601,100810089,104667328,68783622,78421096,89964341,89642207,11442149,14730796
