회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)케이지이니시스,35600,Dec-12,219431246,
(주)케이지이니시스,35600,Dec-13,267621961,415769259
(주)케이지이니시스,35600,Dec-14,298475585,547791153
(주)케이지이니시스,35600,Dec-15,306753676,696865682
(주)케이지이니시스,35600,Dec-16,338859889,701048399
(주)케이지이니시스,35600,Dec-17,443489751,758453344
(주)케이지이니시스,35600,Dec-18,483480981,924624291
(주)케이지이니시스,35600,Dec-19,481270151,956102654
(주)케이티,30200,Dec-11,20166817000,21990051000
(주)케이티,30200,Dec-12,18863237000,23790359000
(주)케이티,30200,Dec-13,17937079000,23810599000
(주)케이티,30200,Dec-14,17435803000,23421673000
(주)케이티,30200,Dec-15,16942357000,22281221000
(주)케이티,30200,Dec-16,17028868000,22743665000
(주)케이티,30200,Dec-17,17341316000,23387267000
(주)케이티,30200,Dec-18,17356537000,23460143000
(주)케이티,30200,Dec-19,18204751000,24342064000
(주)케이티서브마린,60370,Dec-11,111453207,
(주)케이티서브마린,60370,Dec-12,68900018,
(주)케이티서브마린,60370,Dec-13,82640020,
(주)케이티서브마린,60370,Dec-14,76652943,
(주)케이티서브마린,60370,Dec-15,66418207,
(주)케이티서브마린,60370,Dec-16,83959506,
(주)케이티서브마린,60370,Dec-17,73738393,
(주)케이티서브마린,60370,Dec-18,61278284,
(주)케이티서브마린,60370,Dec-19,55167641,
(주)케이티스카이라이프,53210,Dec-11,464375704,476053233
(주)케이티스카이라이프,53210,Dec-12,551270456,566456120
(주)케이티스카이라이프,53210,Dec-13,600302209,623394599
(주)케이티스카이라이프,53210,Dec-14,622800455,652787112
(주)케이티스카이라이프,53210,Dec-15,626397946,660956583
(주)케이티스카이라이프,53210,Dec-16,625125897,665053007
(주)케이티스카이라이프,53210,Dec-17,646816149,685821509
(주)케이티스카이라이프,53210,Dec-18,657494816,690820836
(주)케이티스카이라이프,53210,Dec-19,658296891,694637003
(주)케이티씨에스,58850,Dec-11,380506038,
(주)케이티씨에스,58850,Dec-12,384172317,
(주)케이티씨에스,58850,Dec-13,396223232,
(주)케이티씨에스,58850,Dec-14,438037867,594727818
(주)케이티씨에스,58850,Dec-15,481741429,1065846503
(주)케이티씨에스,58850,Dec-16,458278860,953674070
(주)케이티씨에스,58850,Dec-17,468806488,967759848
(주)케이티씨에스,58850,Dec-18,529392970,1016085167
(주)케이티씨에스,58850,Dec-19,534472629,944861713
(주)케이티아이에스,58860,Dec-11,373403318,
(주)케이티아이에스,58860,Dec-12,388426804,
(주)케이티아이에스,58860,Dec-13,387720013,
(주)케이티아이에스,58860,Dec-14,450663134,
(주)케이티아이에스,58860,Dec-15,461098334,
(주)케이티아이에스,58860,Dec-16,436729584,
(주)케이티아이에스,58860,Dec-17,438130711,
(주)케이티아이에스,58860,Dec-18,450826031,
(주)케이티아이에스,58860,Dec-19,451026613,
(주)케이티알파,36030,Dec-11,130723222,463031685
(주)케이티알파,36030,Dec-12,126939445,443430601
(주)케이티알파,36030,Dec-13,130337273,579987227
(주)케이티알파,36030,Dec-14,136077573,
(주)케이티알파,36030,Dec-15,160544616,
(주)케이티알파,36030,Dec-16,198739475,
(주)케이티알파,36030,Dec-17,227631252,
(주)케이티알파,36030,Dec-18,278887617,
(주)케이티알파,36030,Dec-19,322320928,
(주)케이티앤지,33780,Dec-11,2490830816,3722965820
(주)케이티앤지,33780,Dec-12,2616190249,3911818275
(주)케이티앤지,33780,Dec-13,2510632525,3782629860
(주)케이티앤지,33780,Dec-14,2763666783,4101425018
(주)케이티앤지,33780,Dec-15,2821671433,4134035080
(주)케이티앤지,33780,Dec-16,2968174762,4468855746
(주)케이티앤지,33780,Dec-17,3000087863,4667193482
(주)케이티앤지,33780,Dec-18,2624616093,4471515592
(주)케이티앤지,33780,Dec-19,2942618858,4963202297
(주)케이프,64820,Dec-11,36596504,
(주)케이프,64820,Dec-12,25543690,25761770
(주)케이프,64820,Dec-13,17497020,18065990
(주)케이프,64820,Dec-14,21522026,22434042
(주)케이프,64820,Dec-15,18685951,19294891
(주)케이프,64820,Dec-16,22656003,122114121
(주)케이프,64820,Dec-17,22104069,230559392
(주)케이프,64820,Dec-18,28790269,254635658
(주)케이프,64820,Dec-19,39001401,351484046
(주)케이피에스,256940,Dec-17,24042883,
(주)케이피에스,256940,Dec-18,40627706,40627706
(주)케이피에스,256940,Dec-19,14191010,14191010
(주)케이피에프,24880,Dec-11,247332110,281117065
(주)케이피에프,24880,Dec-12,277566720,308344030
(주)케이피에프,24880,Dec-13,283984138,340776901
(주)케이피에프,24880,Dec-14,279601598,313687726
(주)케이피에프,24880,Dec-15,279540742,329085096
(주)케이피에프,24880,Dec-16,268991913,340186800
(주)케이피에프,24880,Dec-17,274970804,365411324
(주)케이피에프,24880,Dec-18,269881295,375029991
(주)케이피에프,24880,Dec-19,274798671,376261557
(주)케이피엠테크,42040,Dec-11,75930193,75514436
(주)케이피엠테크,42040,Dec-12,49027935,85417091
(주)케이피엠테크,42040,Dec-13,20917393,20869190
(주)케이피엠테크,42040,Dec-14,39989666,39124781
(주)케이피엠테크,42040,Dec-15,49097899,48058393
(주)케이피엠테크,42040,Dec-16,22924013,21916246
(주)케이피엠테크,42040,Dec-17,29986004,29040534
(주)케이피엠테크,42040,Dec-18,31397318,29535233
(주)케이피엠테크,42040,Dec-19,17385217,17724886
(주)케이피티유,54410,Dec-11,16000643,16000643
(주)케이피티유,54410,Dec-12,16988809,16988809
(주)케이피티유,54410,Dec-13,22047381,
(주)케이피티유,54410,Dec-14,20172039,
(주)케이피티유,54410,Dec-15,22419174,
(주)케이피티유,54410,Dec-16,21301367,
(주)케이피티유,54410,Dec-17,24860037,26423859
(주)케이피티유,54410,Dec-18,23757498,25144665
(주)케이피티유,54410,Dec-19,24269610,
(주)케일럼,258610,Dec-17,24015544,
(주)케일럼,258610,Dec-18,23521557,23521557
(주)케일럼,258610,Dec-19,20471120,20471120
(주)켐온,217600,Dec-15,,
(주)켐온,217600,Dec-16,,
(주)켐온,217600,Dec-17,15549166,
(주)켐온,217600,Dec-18,19450820,
(주)켐온,217600,Dec-19,20914334,
(주)켐트로닉스,89010,Dec-11,225962461,236418100
(주)켐트로닉스,89010,Dec-12,232682725,249814454
(주)켐트로닉스,89010,Dec-13,292718336,314826741
(주)켐트로닉스,89010,Dec-14,255967546,278686699
(주)켐트로닉스,89010,Dec-15,253978692,265622473
(주)켐트로닉스,89010,Dec-16,210147887,246122176
(주)켐트로닉스,89010,Dec-17,220133828,292775238
(주)켐트로닉스,89010,Dec-18,236207391,337353792
(주)켐트로닉스,89010,Dec-19,247394020,403474312
(주)켐트로스,220260,Dec-15,,
(주)켐트로스,220260,Dec-16,,
(주)켐트로스,220260,Dec-17,43454513,
(주)켐트로스,220260,Dec-18,44434675,
(주)켐트로스,220260,Dec-19,43771231,
(주)코다코,46070,Dec-11,186944176,
(주)코다코,46070,Dec-12,203596639,
(주)코다코,46070,Dec-13,218178525,224973669
(주)코다코,46070,Dec-14,234407456,242111802
(주)코다코,46070,Dec-15,258851751,265056276
(주)코다코,46070,Dec-16,279122144,286354375
(주)코다코,46070,Dec-17,278087301,267845912
(주)코다코,46070,Dec-18,251895555,258632562
(주)코다코,46070,Dec-19,220350350,223364645
(주)코데즈컴바인,47770,Dec-11,203046047,222266382
(주)코데즈컴바인,47770,Dec-12,189107083,199637681
(주)코데즈컴바인,47770,Dec-13,142737969,151340518
(주)코데즈컴바인,47770,Dec-14,96755819,103195043
(주)코데즈컴바인,47770,Dec-15,17260722,17642711
(주)코데즈컴바인,47770,Dec-16,16337467,16337467
(주)코데즈컴바인,47770,Dec-17,21234364,21234364
(주)코데즈컴바인,47770,Dec-18,27947604,29343056
(주)코데즈컴바인,47770,Dec-19,33826223,35815190
(주)코디,80530,Dec-11,24952010,
(주)코디,80530,Dec-12,15916206,39147750
(주)코디,80530,Dec-13,18476452,43944030
(주)코디,80530,Dec-14,15624306,53717688
(주)코디,80530,Dec-15,8189948,54946269
(주)코디,80530,Dec-16,8005552,8087303
(주)코디,80530,Dec-17,12025946,12264264
(주)코디,80530,Dec-18,14460587,20265908
(주)코디,80530,Dec-19,27937167,49308692
(주)코디엠,224060,Dec-15,46652166,
(주)코디엠,224060,Dec-16,44087609,44257148
(주)코디엠,224060,Dec-17,68893805,73499954
(주)코디엠,224060,Dec-18,33229693,36581926
(주)코디엠,224060,Dec-19,10994170,11785340
(주)코렌텍,104540,Dec-13,26816847,28262583
(주)코렌텍,104540,Dec-14,25057681,26582778
(주)코렌텍,104540,Dec-15,28022669,30346648
(주)코렌텍,104540,Dec-16,33128629,35974058
(주)코렌텍,104540,Dec-17,34489999,37848863
(주)코렌텍,104540,Dec-18,33162333,33405771
(주)코렌텍,104540,Dec-19,40160881,40189165
(주)코리아나화장품,27050,Dec-11,98241147,105626347
(주)코리아나화장품,27050,Dec-12,91874297,97725699
(주)코리아나화장품,27050,Dec-13,90802891,95705637
(주)코리아나화장품,27050,Dec-14,95875695,101113985
(주)코리아나화장품,27050,Dec-15,132265577,136517442
(주)코리아나화장품,27050,Dec-16,117715807,124019612
(주)코리아나화장품,27050,Dec-17,104418987,111708970
(주)코리아나화장품,27050,Dec-18,103382174,115727727
(주)코리아나화장품,27050,Dec-19,104498899,117202282
(주)코리아센터,290510,Dec-19,60654091,251498425
(주)코리아써키트,7810,Dec-11,348086886,402015466
(주)코리아써키트,7810,Dec-12,439777883,519497206
(주)코리아써키트,7810,Dec-13,461211813,547056321
(주)코리아써키트,7810,Dec-14,446627051,553161676
(주)코리아써키트,7810,Dec-15,479113668,564337230
(주)코리아써키트,7810,Dec-16,473115281,545300471
(주)코리아써키트,7810,Dec-17,520449531,591598882
(주)코리아써키트,7810,Dec-18,470282408,535824715
(주)코리아써키트,7810,Dec-19,464928460,543423599
(주)코리아에스이,101670,Dec-11,17043512,
(주)코리아에스이,101670,Dec-12,15021697,
(주)코리아에스이,101670,Dec-13,15303457,
(주)코리아에스이,101670,Dec-14,10057353,
(주)코리아에스이,101670,Dec-15,13625089,
(주)코리아에스이,101670,Dec-16,14685102,
(주)코리아에스이,101670,Dec-17,13030513,15575053
(주)코리아에스이,101670,Dec-18,11525626,14292442
(주)코리아에스이,101670,Dec-19,11770769,13269092
(주)코맥스,36690,Dec-11,92576852,97232046
(주)코맥스,36690,Dec-12,88318606,88535834
(주)코맥스,36690,Dec-13,100650673,101190432
(주)코맥스,36690,Dec-14,108511513,109601468
(주)코맥스,36690,Dec-15,114588992,114259254
(주)코맥스,36690,Dec-16,130828797,131799755
(주)코맥스,36690,Dec-17,140251626,140191670
(주)코맥스,36690,Dec-18,143251522,144404504
(주)코맥스,36690,Dec-19,141560724,143101259
(주)코메론,49430,Dec-11,41509338,71184833
(주)코메론,49430,Dec-12,40747857,64721357
(주)코메론,49430,Dec-13,44168185,57260368
(주)코메론,49430,Dec-14,49206110,62019224
(주)코메론,49430,Dec-15,51961667,67912627
(주)코메론,49430,Dec-16,57587894,68905533
(주)코메론,49430,Dec-17,57281934,68450794
(주)코메론,49430,Dec-18,56263805,68746431
(주)코메론,49430,Dec-19,53170157,66630535
(주)코미코,183300,Dec-17,67620643,125056374
(주)코미코,183300,Dec-18,92016326,166567372
(주)코미코,183300,Dec-19,86295619,173461446
(주)코미팜,41960,Dec-11,18579560,20300520
(주)코미팜,41960,Dec-12,20984014,22110189
(주)코미팜,41960,Dec-13,25848107,26464655
(주)코미팜,41960,Dec-14,34454104,34454104
(주)코미팜,41960,Dec-15,36405104,36405104
(주)코미팜,41960,Dec-16,37636362,37636362
(주)코미팜,41960,Dec-17,35612736,36641053
(주)코미팜,41960,Dec-18,34994051,34994051
(주)코미팜,41960,Dec-19,36290780,35489960
(주)코세스,89890,Dec-11,73348583,
(주)코세스,89890,Dec-12,76703224,
(주)코세스,89890,Dec-13,33924903,
(주)코세스,89890,Dec-14,36893090,
(주)코세스,89890,Dec-15,43068850,
(주)코세스,89890,Dec-16,27874008,
(주)코세스,89890,Dec-17,40922185,
(주)코세스,89890,Dec-18,65510151,
(주)코세스,89890,Dec-19,65578193,
(주)코센,9730,Dec-11,71831910,
(주)코센,9730,Dec-12,57546398,
(주)코센,9730,Dec-13,54813931,
(주)코센,9730,Dec-14,60619827,60619827
(주)코센,9730,Dec-15,57840688,57840688
(주)코센,9730,Dec-16,53942891,53942891
(주)코센,9730,Dec-17,57272647,57272647
(주)코센,9730,Dec-18,54690486,54690486
(주)코센,9730,Dec-19,54358101,58286145
(주)코스나인,82660,Dec-11,24317774,41948955
(주)코스나인,82660,Dec-12,57825065,144642730
(주)코스나인,82660,Dec-13,135510618,329560818
(주)코스나인,82660,Dec-14,116237160,340181128
(주)코스나인,82660,Dec-15,60230474,263647344
(주)코스나인,82660,Dec-16,64929568,207265945
(주)코스나인,82660,Dec-17,29633121,184419003
(주)코스나인,82660,Dec-18,7869161,87007413
(주)코스나인,82660,Dec-19,18356749,
(주)코스메카코리아,241710,Dec-16,152174095,165176125
(주)코스메카코리아,241710,Dec-17,158226664,182327850
(주)코스메카코리아,241710,Dec-18,206522830,303292618
(주)코스메카코리아,241710,Dec-19,194650606,347017988
(주)코스온,69110,Dec-11,12706404,
(주)코스온,69110,Dec-12,19572843,
(주)코스온,69110,Dec-13,10590781,
(주)코스온,69110,Dec-14,26482611,
(주)코스온,69110,Dec-15,61919904,
(주)코스온,69110,Dec-16,77287333,83065519
(주)코스온,69110,Dec-17,85620455,100485580
(주)코스온,69110,Dec-18,83677255,110339643
(주)코스온,69110,Dec-19,87425534,109273819
(주)코썬바이오,204990,Dec-16,28617962,
(주)코썬바이오,204990,Dec-17,21885626,25656055
(주)코썬바이오,204990,Dec-18,8109348,9538711
(주)코썬바이오,204990,Dec-19,4971604,2695516
(주)코아스,71950,Dec-11,85674154,
(주)코아스,71950,Dec-12,76689973,76689973
(주)코아스,71950,Dec-13,86235377,88205985
(주)코아스,71950,Dec-14,96549996,98865609
(주)코아스,71950,Dec-15,95420564,96543277
(주)코아스,71950,Dec-16,95622309,97114676
(주)코아스,71950,Dec-17,111953910,114066385
(주)코아스,71950,Dec-18,105463463,108592320
(주)코아스,71950,Dec-19,111573398,112874041
(주)코아시아,45970,Dec-11,2237657,225605229
(주)코아시아,45970,Dec-12,2446883,232726081
(주)코아시아,45970,Dec-13,1045729,287641466
(주)코아시아,45970,Dec-14,1197948,256190480
(주)코아시아,45970,Dec-15,1768437,277561320
(주)코아시아,45970,Dec-16,9429026,396061922
(주)코아시아,45970,Dec-17,4759216,424250341
(주)코아시아,45970,Dec-18,5486096,378373276
(주)코아시아,45970,Dec-19,92228286,438868162
(주)코아시아옵틱스,196450,Dec-14,34372397,34003314
(주)코아시아옵틱스,196450,Dec-15,54078161,55771549
(주)코아시아옵틱스,196450,Dec-16,27291639,39695061
(주)코아시아옵틱스,196450,Dec-17,11299145,14231304
(주)코아시아옵틱스,196450,Dec-18,8332433,9054296
(주)코아시아옵틱스,196450,Dec-19,68698817,86156042
(주)코엔텍,29960,Dec-11,26576187,32481918
(주)코엔텍,29960,Dec-12,31823757,37954321
(주)코엔텍,29960,Dec-13,31718394,38761496
(주)코엔텍,29960,Dec-14,34502273,41597450
(주)코엔텍,29960,Dec-15,33913775,42298254
(주)코엔텍,29960,Dec-16,48583970,55095779
(주)코엔텍,29960,Dec-17,53606953,61255105
(주)코엔텍,29960,Dec-18,64252487,72239031
(주)코엔텍,29960,Dec-19,71114061,
(주)코오롱,2020,Dec-11,54420816,592073843
(주)코오롱,2020,Dec-12,58723557,4713474822
(주)코오롱,2020,Dec-13,62686234,4427687063
(주)코오롱,2020,Dec-14,59152501,4139649552
(주)코오롱,2020,Dec-15,54932379,3820812376
(주)코오롱,2020,Dec-16,52652827,3936858959
(주)코오롱,2020,Dec-17,60369419,4392955166
(주)코오롱,2020,Dec-18,58173002,4324491258
(주)코오롱,2020,Dec-19,60462265,4405957744
(주)코원플레이,56000,Dec-11,53965470,73923620
(주)코원플레이,56000,Dec-12,30108280,32576529
(주)코원플레이,56000,Dec-13,21845946,29535151
(주)코원플레이,56000,Dec-14,23755138,31463462
(주)코원플레이,56000,Dec-15,14315823,14986884
(주)코원플레이,56000,Dec-16,29984912,
(주)코원플레이,56000,Dec-17,28767652,30676039
(주)코원플레이,56000,Dec-18,19715433,25727901
(주)코원플레이,56000,Dec-19,14925981,19805335
(주)코윈테크,282880,Dec-19,91102339,91102339
(주)코이즈,121850,Dec-12,35081512,35504279
(주)코이즈,121850,Dec-13,23850267,24137513
(주)코이즈,121850,Dec-14,27672251,27864355
(주)코이즈,121850,Dec-15,22911803,26005034
(주)코이즈,121850,Dec-16,28975469,31440808
(주)코이즈,121850,Dec-17,21082535,26389826
(주)코이즈,121850,Dec-18,17016870,19147494
(주)코이즈,121850,Dec-19,32361376,35464086
(주)코콤,15710,Dec-11,80976405,80976405
(주)코콤,15710,Dec-12,83264613,83325226
(주)코콤,15710,Dec-13,95215396,95237687
(주)코콤,15710,Dec-14,103538393,103538393
(주)코콤,15710,Dec-15,110754965,110754965
(주)코콤,15710,Dec-16,113892164,113892164
(주)코콤,15710,Dec-17,143089164,143089164
(주)코콤,15710,Dec-18,163612643,163612643
(주)코콤,15710,Dec-19,133903684,133903684
(주)코텍,52330,Dec-11,160410463,
(주)코텍,52330,Dec-12,162916100,
(주)코텍,52330,Dec-13,169811475,
(주)코텍,52330,Dec-14,148845717,
(주)코텍,52330,Dec-15,242012570,
(주)코텍,52330,Dec-16,297954883,
(주)코텍,52330,Dec-17,327482316,
(주)코텍,52330,Dec-18,346599584,
(주)코텍,52330,Dec-19,285254264,285258696
(주)코퍼스코리아,322780,Dec-19,,
(주)코프라,126600,Dec-11,84182929,
(주)코프라,126600,Dec-12,88396764,
(주)코프라,126600,Dec-13,91297124,91297124
(주)코프라,126600,Dec-14,106408968,105294129
(주)코프라,126600,Dec-15,111032727,115810321
(주)코프라,126600,Dec-16,119147770,130126018
(주)코프라,126600,Dec-17,121749156,134792885
(주)코프라,126600,Dec-18,141443988,161369458
(주)코프라,126600,Dec-19,132583682,182893389
(주)콘텐트리중앙,36420,Dec-19,73377032,554208374
(주)콤텍시스템,31820,Dec-11,178626024,180706217
(주)콤텍시스템,31820,Dec-12,159020939,160422329
(주)콤텍시스템,31820,Dec-13,180253440,181677649
(주)콤텍시스템,31820,Dec-14,184931656,186113130
(주)콤텍시스템,31820,Dec-15,145313732,146291127
(주)콤텍시스템,31820,Dec-16,165814378,166860474
(주)콤텍시스템,31820,Dec-17,142500270,143622951
(주)콤텍시스템,31820,Dec-18,125165448,
(주)콤텍시스템,31820,Dec-19,238820532,
(주)큐로,15590,Dec-11,243654611,252763353
(주)큐로,15590,Dec-12,263752234,282943904
(주)큐로,15590,Dec-13,220549121,239973517
(주)큐로,15590,Dec-14,273526804,297335288
(주)큐로,15590,Dec-15,223716709,
(주)큐로,15590,Dec-16,191355119,
(주)큐로,15590,Dec-17,156189124,
(주)큐로,15590,Dec-18,90218430,
(주)큐로,15590,Dec-19,147117472,147117472
(주)큐로컴,40350,Dec-11,9880127,9772527
(주)큐로컴,40350,Dec-12,8541652,8382819
(주)큐로컴,40350,Dec-13,13142280,22244467
(주)큐로컴,40350,Dec-14,10903410,21349457
(주)큐로컴,40350,Dec-15,12666448,22428307
(주)큐로컴,40350,Dec-16,12319856,18985337
(주)큐로컴,40350,Dec-17,11295570,12683664
(주)큐로컴,40350,Dec-18,10311666,13915367
(주)큐로컴,40350,Dec-19,10211913,15051780
(주)큐로홀딩스,51780,Dec-11,12907240,13412815
(주)큐로홀딩스,51780,Dec-12,12442391,16976025
(주)큐로홀딩스,51780,Dec-13,11421749,15744162
(주)큐로홀딩스,51780,Dec-14,10418215,13124034
(주)큐로홀딩스,51780,Dec-15,9090041,14844731
(주)큐로홀딩스,51780,Dec-16,8187689,14592405
(주)큐로홀딩스,51780,Dec-17,12621098,15357486
(주)큐로홀딩스,51780,Dec-18,23127655,25216642
(주)큐로홀딩스,51780,Dec-19,22842965,25752114
(주)큐리언트,115180,Dec-16,0,
(주)큐리언트,115180,Dec-17,0,
(주)큐리언트,115180,Dec-18,0,
(주)큐리언트,115180,Dec-19,0,
(주)큐브엔터테인먼트,182360,Dec-13,,
(주)큐브엔터테인먼트,182360,Dec-14,,
(주)큐브엔터테인먼트,182360,Dec-15,22397556,22398853
(주)큐브엔터테인먼트,182360,Dec-16,19026988,19465306
(주)큐브엔터테인먼트,182360,Dec-17,23463431,24416090
(주)큐브엔터테인먼트,182360,Dec-18,32091553,34459464
(주)큐브엔터테인먼트,182360,Dec-19,28850936,29829672
(주)큐에스아이,66310,Dec-11,27156007,
(주)큐에스아이,66310,Dec-12,26704126,26704126
(주)큐에스아이,66310,Dec-13,25635539,25635539
(주)큐에스아이,66310,Dec-14,24217429,24217429
(주)큐에스아이,66310,Dec-15,25495219,25495219
(주)큐에스아이,66310,Dec-16,22020600,22020600
(주)큐에스아이,66310,Dec-17,22628380,22628424
(주)큐에스아이,66310,Dec-18,18823761,18823761
(주)큐에스아이,66310,Dec-19,22679509,22679509
(주)크라운제과,264900,Dec-17,344292781,
(주)크라운제과,264900,Dec-18,388532243,
(주)크라운제과,264900,Dec-19,386613876,
(주)크라운해태홀딩스,5740,Dec-11,400481779,1113353731
(주)크라운해태홀딩스,5740,Dec-12,418237574,1134459198
(주)크라운해태홀딩스,5740,Dec-13,428762601,1118298354
(주)크라운해태홀딩스,5740,Dec-14,420759939,1084125414
(주)크라운해태홀딩스,5740,Dec-15,430980191,1204012618
(주)크라운해태홀딩스,5740,Dec-16,418060902,1188834513
(주)크라운해태홀딩스,5740,Dec-17,12955223,1002111628
(주)크라운해태홀딩스,5740,Dec-18,18172594,1092084364
(주)크라운해태홀딩스,5740,Dec-19,17119663,1055213955
(주)크레버스,96240,Dec-11,95923480,103348845
(주)크레버스,96240,Dec-12,89607117,112980537
(주)크레버스,96240,Dec-13,84756055,125262571
(주)크레버스,96240,Dec-14,80162154,130461470
(주)크레버스,96240,Dec-15,75049006,135508996
(주)크레버스,96240,Dec-16,71583840,138574465
(주)크레버스,96240,Dec-17,73090572,147363632
(주)크레버스,96240,Dec-18,75944381,152690562
(주)크레버스,96240,Dec-19,87349230,174974828
(주)크리스에프앤씨,110790,Dec-18,255540733,257887299
(주)크리스에프앤씨,110790,Dec-19,257477444,259452905
(주)크린앤사이언스,45520,Dec-11,44770109,44703043
(주)크린앤사이언스,45520,Dec-12,46929232,47068217
(주)크린앤사이언스,45520,Dec-13,53948570,54208174
(주)크린앤사이언스,45520,Dec-14,55630258,56226928
(주)크린앤사이언스,45520,Dec-15,58855232,59520256
(주)크린앤사이언스,45520,Dec-16,59675152,59971176
(주)크린앤사이언스,45520,Dec-17,76754464,77107947
(주)크린앤사이언스,45520,Dec-18,94801718,95238575
(주)크린앤사이언스,45520,Dec-19,117760212,118318802
(주)클라우드에어,36170,Dec-11,20387077,
(주)클라우드에어,36170,Dec-12,63933030,65804705
(주)클라우드에어,36170,Dec-13,75788423,75783205
(주)클라우드에어,36170,Dec-14,73979284,73979284
(주)클라우드에어,36170,Dec-15,20574075,20574075
(주)클라우드에어,36170,Dec-16,16757319,17665255
(주)클라우드에어,36170,Dec-17,15570249,16593462
(주)클라우드에어,36170,Dec-18,14190606,14413626
(주)클라우드에어,36170,Dec-19,13489259,13489259
(주)클래시스,214150,Dec-15,,
(주)클래시스,214150,Dec-16,,
(주)클래시스,214150,Dec-17,34629233,34868166
(주)클래시스,214150,Dec-18,46944935,47481790
(주)클래시스,214150,Dec-19,80095778,81133257
(주)클리오,237880,Dec-16,196437347,193589949
(주)클리오,237880,Dec-17,190599980,193680144
(주)클리오,237880,Dec-18,184440131,187378290
(주)클리오,237880,Dec-19,247598026,250382613
(주)키다리스튜디오,20120,Dec-11,4188072,
(주)키다리스튜디오,20120,Dec-12,9215652,
(주)키다리스튜디오,20120,Dec-13,22200002,
(주)키다리스튜디오,20120,Dec-14,20010522,22362585
(주)키다리스튜디오,20120,Dec-15,23289240,28305620
(주)키다리스튜디오,20120,Dec-16,25254650,
(주)키다리스튜디오,20120,Dec-17,11903649,14286729
(주)키다리스튜디오,20120,Dec-18,19622961,
(주)키다리스튜디오,20120,Dec-19,25189266,26737870
(주)키이스트,54780,Dec-11,26141294,
(주)키이스트,54780,Dec-12,23894934,33060667
(주)키이스트,54780,Dec-13,24170573,69465294
(주)키이스트,54780,Dec-14,42979186,88851356
(주)키이스트,54780,Dec-15,38041616,106170757
(주)키이스트,54780,Dec-16,25549279,93247807
(주)키이스트,54780,Dec-17,21429057,106170053
(주)키이스트,54780,Dec-18,15148220,103736090
(주)키이스트,54780,Dec-19,29066328,100245744
(주)타이거일렉,219130,Dec-15,26115950,26923156
(주)타이거일렉,219130,Dec-16,28000475,
(주)타이거일렉,219130,Dec-17,33444169,
(주)타이거일렉,219130,Dec-18,33746373,
(주)타이거일렉,219130,Dec-19,35062583,
(주)탑엔지니어링,65130,Dec-11,143262276,153516747
(주)탑엔지니어링,65130,Dec-12,63572185,64130411
(주)탑엔지니어링,65130,Dec-13,71940348,75998674
(주)탑엔지니어링,65130,Dec-14,95273334,103819901
(주)탑엔지니어링,65130,Dec-15,128253671,137506883
(주)탑엔지니어링,65130,Dec-16,150212268,161030823
(주)탑엔지니어링,65130,Dec-17,151177787,176055995
(주)탑엔지니어링,65130,Dec-18,194208042,917583139
(주)탑엔지니어링,65130,Dec-19,216906563,1305900598
(주)탑코미디어,134580,Dec-13,70893414,70893414
(주)탑코미디어,134580,Dec-14,92578489,92581017
(주)탑코미디어,134580,Dec-15,107808603,107808603
(주)탑코미디어,134580,Dec-16,77287004,77354544
(주)탑코미디어,134580,Dec-17,47048592,47048592
(주)탑코미디어,134580,Dec-18,44502968,44502968
(주)탑코미디어,134580,Dec-19,32429047,
(주)태경비케이,14580,Dec-11,128036408,
(주)태경비케이,14580,Dec-12,126234142,
(주)태경비케이,14580,Dec-13,125226073,
(주)태경비케이,14580,Dec-14,121842345,
(주)태경비케이,14580,Dec-15,113506581,
(주)태경비케이,14580,Dec-16,132974930,171527282
(주)태경비케이,14580,Dec-17,163437678,212161978
(주)태경비케이,14580,Dec-18,165264531,212616333
(주)태경비케이,14580,Dec-19,144614854,186439233
(주)태광,23160,Dec-11,258887936,
(주)태광,23160,Dec-12,356879823,
(주)태광,23160,Dec-13,310840198,
(주)태광,23160,Dec-14,271572719,
(주)태광,23160,Dec-15,274492535,
(주)태광,23160,Dec-16,244778890,
(주)태광,23160,Dec-17,184151389,
(주)태광,23160,Dec-18,158648382,158648382
(주)태광,23160,Dec-19,189754435,189754435
(주)태성,323280,Dec-19,,
(주)태양,53620,Dec-11,168655995,169613205
(주)태양,53620,Dec-12,187087106,187372286
(주)태양,53620,Dec-13,205807347,207194713
(주)태양,53620,Dec-14,206269770,207070717
(주)태양,53620,Dec-15,144594329,145514369
(주)태양,53620,Dec-16,147772079,148160527
(주)태양,53620,Dec-17,157274649,157569823
(주)태양,53620,Dec-18,136498964,136715540
(주)태양,53620,Dec-19,141559128,141821714
(주)태영건설,9410,Dec-11,1656258525,2276265894
(주)태영건설,9410,Dec-12,1639160744,2281618316
(주)태영건설,9410,Dec-13,1493197330,2180379230
(주)태영건설,9410,Dec-14,1109445110,1875043214
(주)태영건설,9410,Dec-15,1002428220,1883518737
(주)태영건설,9410,Dec-16,984553805,2059304924
(주)태영건설,9410,Dec-17,1490902224,3266415746
(주)태영건설,9410,Dec-18,1996049484,3850546030
(주)태영건설,9410,Dec-19,2175685521,3924370755
(주)태웅,44490,Dec-11,480665365,
(주)태웅,44490,Dec-12,421515758,
(주)태웅,44490,Dec-13,410132757,
