회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율
(주)강원에너지,114190,13-Dec,18.11,77777777.77,18.11
(주)강원에너지,114190,14-Dec,39.01,77777777.77,39.01
(주)강원에너지,114190,15-Dec,762.19,187.51,187.51
(주)강원에너지,114190,16-Dec,-166.16,-241.54,-241.54
(주)강원에너지,114190,17-Dec,-89.84,-26.56,-26.56
(주)강원에너지,114190,18-Dec,0.35,0.2,0.2
(주)강원에너지,114190,19-Dec,-9.33,-8.38,-8.38
(주)갤럭시아에스엠,11420,11-Dec,6.14,6.31,6.31
(주)갤럭시아에스엠,11420,12-Dec,3.15,3.79,3.79
(주)갤럭시아에스엠,11420,13-Dec,2.26,1.9,1.9
(주)갤럭시아에스엠,11420,14-Dec,-1.41,-0.88,-0.88
(주)갤럭시아에스엠,11420,15-Dec,9.86,5.69,5.69
(주)갤럭시아에스엠,11420,16-Dec,-18.56,-18.76,-18.76
(주)갤럭시아에스엠,11420,17-Dec,-33.36,-35.52,-35.52
(주)갤럭시아에스엠,11420,18-Dec,-102.12,-157.86,-157.86
(주)갤럭시아에스엠,11420,19-Dec,-15.22,-8.95,-8.95
(주)골드앤에스,35290,11-Dec,1.25,1.13,1.13
(주)골드앤에스,35290,12-Dec,-1.95,-1.91,-1.91
(주)골드앤에스,35290,13-Dec,-4.6,-3.83,-3.83
(주)골드앤에스,35290,14-Dec,-1.73,-1.41,-1.41
(주)골드앤에스,35290,15-Dec,1.89,1.99,1.99
(주)골드앤에스,35290,16-Dec,2.5,2.42,2.42
(주)골드앤에스,35290,17-Dec,-27.46,-26.15,-26.15
(주)골드앤에스,35290,18-Dec,-4.46,-4.56,-4.56
(주)골드앤에스,35290,19-Dec,-1.46,-1.46,-1.46
(주)골드퍼시픽,38530,11-Dec,14.16,77777777.77,14.16
(주)골드퍼시픽,38530,12-Dec,2.66,77777777.77,2.66
(주)골드퍼시픽,38530,13-Dec,-10.81,-11.34,-11.34
(주)골드퍼시픽,38530,14-Dec,-6.82,-4.33,-4.33
(주)골드퍼시픽,38530,15-Dec,-13.68,-9.59,-9.59
(주)골드퍼시픽,38530,16-Dec,-17.43,77777777.77,-17.43
(주)골드퍼시픽,38530,17-Dec,0.62,77777777.77,0.62
(주)골드퍼시픽,38530,18-Dec,-0.38,-0.68,-0.68
(주)골드퍼시픽,38530,19-Dec,-0.89,77777777.77,-0.89
(주)광림,14200,11-Dec,4.55,77777777.77,4.55
(주)광림,14200,12-Dec,1.71,77777777.77,1.71
(주)광림,14200,13-Dec,6.18,77777777.77,6.18
(주)광림,14200,14-Dec,1.79,0.7,0.7
(주)광림,14200,15-Dec,0.43,77777777.77,0.43
(주)광림,14200,16-Dec,0.16,0.16,0.16
(주)광림,14200,17-Dec,1.64,-3.19,-3.19
(주)광림,14200,18-Dec,1.45,-0.23,-0.23
(주)광림,14200,19-Dec,1.37,-2.3,-2.3
(주)광무,29480,11-Dec,-2.59,-3.01,-3.01
(주)광무,29480,12-Dec,-2.61,-2.69,-2.69
(주)광무,29480,13-Dec,-4.26,-8.2,-8.2
(주)광무,29480,14-Dec,1.12,77777777.77,1.12
(주)광무,29480,15-Dec,-0.8,77777777.77,-0.8
(주)광무,29480,16-Dec,1.93,77777777.77,1.93
(주)광무,29480,17-Dec,0.32,77777777.77,0.32
(주)광무,29480,18-Dec,-1.6,-3.19,-3.19
(주)광무,29480,19-Dec,-2.36,-2.9,-2.9
(주)국보,1140,11-Dec,0.81,0.75,0.75
(주)국보,1140,12-Dec,0.51,0.64,0.64
(주)국보,1140,13-Dec,0.32,0.36,0.36
(주)국보,1140,14-Dec,-1.1,-1.31,-1.31
(주)국보,1140,15-Dec,-1.41,-1.55,-1.55
(주)국보,1140,16-Dec,-0.35,0.14,0.14
(주)국보,1140,17-Dec,-2.36,-2.66,-2.66
(주)국보,1140,18-Dec,-3.67,-4.03,-4.03
(주)국보,1140,19-Dec,-0.74,-0.35,-0.35
(주)국순당,43650,11-Dec,77777777.77,167.22,167.22
(주)국순당,43650,12-Dec,77777777.77,172.69,172.69
(주)국순당,43650,13-Dec,77777777.77,9.21,9.21
(주)국순당,43650,14-Dec,77777777.77,9.17,9.17
(주)국순당,43650,15-Dec,77777777.77,-334.84,-334.84
(주)국순당,43650,16-Dec,77777777.77,-327.25,-327.25
(주)국순당,43650,17-Dec,77777777.77,-12.28,-12.28
(주)국순당,43650,18-Dec,77777777.77,-7.85,-7.85
(주)국순당,43650,19-Dec,77777777.77,-4.32,-4.32
(주)기산텔레콤,35460,11-Dec,-5.27,-3.73,-3.73
(주)기산텔레콤,35460,12-Dec,3.47,0.71,0.71
(주)기산텔레콤,35460,13-Dec,6.13,4.99,4.99
(주)기산텔레콤,35460,14-Dec,1.06,2.53,2.53
(주)기산텔레콤,35460,15-Dec,0.86,2.72,2.72
(주)기산텔레콤,35460,16-Dec,-21.26,-5.83,-5.83
(주)기산텔레콤,35460,17-Dec,-15.43,-6.37,-6.37
(주)기산텔레콤,35460,18-Dec,-55.15,-5.52,-5.52
(주)기산텔레콤,35460,19-Dec,18.65,6.63,6.63
(주)까뮤이앤씨,13700,11-Dec,-14.28,77777777.77,-14.28
(주)까뮤이앤씨,13700,12-Dec,0.46,77777777.77,0.46
(주)까뮤이앤씨,13700,13-Dec,-0.14,77777777.77,-0.14
(주)까뮤이앤씨,13700,14-Dec,0.4,77777777.77,0.4
(주)까뮤이앤씨,13700,15-Dec,1.65,77777777.77,1.65
(주)까뮤이앤씨,13700,16-Dec,1.92,77777777.77,1.92
(주)까뮤이앤씨,13700,17-Dec,4.85,77777777.77,4.85
(주)까뮤이앤씨,13700,18-Dec,2.29,77777777.77,2.29
(주)까뮤이앤씨,13700,19-Dec,5.87,77777777.77,5.87
(주)나노,187790,14-Dec,77777777.77,77777777.77,11111111.11
(주)나노,187790,15-Dec,-3.85,-4.06,-4.06
(주)나노,187790,16-Dec,-4.37,-5.47,-5.47
(주)나노,187790,17-Dec,1.5,0.96,0.96
(주)나노,187790,18-Dec,0.7,1.22,1.22
(주)나노,187790,19-Dec,1.2,-0.54,-0.54
(주)나노엔텍,39860,11-Dec,-8.71,-12.31,-12.31
(주)나노엔텍,39860,12-Dec,-4.32,-5.04,-5.04
(주)나노엔텍,39860,13-Dec,1.02,-0.44,-0.44
(주)나노엔텍,39860,14-Dec,0.84,-8.4,-8.4
(주)나노엔텍,39860,15-Dec,-32.34,-32.63,-32.63
(주)나노엔텍,39860,16-Dec,-37.54,-42.07,-42.07
(주)나노엔텍,39860,17-Dec,5.95,3.38,3.38
(주)나노엔텍,39860,18-Dec,20.62,18,18.0
(주)나노엔텍,39860,19-Dec,208.63,133.96,133.96
(주)나이벡,138610,11-Dec,-3.91,77777777.77,-3.91
(주)나이벡,138610,12-Dec,-2.68,77777777.77,-2.68
(주)나이벡,138610,13-Dec,-5.06,77777777.77,-5.06
(주)나이벡,138610,14-Dec,-5.51,77777777.77,-5.51
(주)나이벡,138610,15-Dec,-3.41,77777777.77,-3.41
(주)나이벡,138610,16-Dec,-3.51,77777777.77,-3.51
(주)나이벡,138610,17-Dec,-1.81,77777777.77,-1.81
(주)나이벡,138610,18-Dec,-4.64,77777777.77,-4.64
(주)나이벡,138610,19-Dec,-2.23,77777777.77,-2.23
(주)남성,4270,11-Dec,1.37,-0.06,-0.06
(주)남성,4270,12-Dec,0.96,-0.01,-0.01
(주)남성,4270,13-Dec,0.96,0.39,0.39
(주)남성,4270,14-Dec,1.35,0.41,0.41
(주)남성,4270,15-Dec,1.29,0.65,0.65
(주)남성,4270,16-Dec,1.25,1.01,1.01
(주)남성,4270,17-Dec,1.9,1.79,1.79
(주)남성,4270,18-Dec,1.15,0.23,0.23
(주)남성,4270,19-Dec,2,0.13,0.13
(주)내츄럴엔도텍,168330,13-Dec,675.61,77777777.77,675.61
(주)내츄럴엔도텍,168330,14-Dec,4036.59,77777777.77,4036.59
(주)내츄럴엔도텍,168330,15-Dec,-784.12,-805.99,-805.99
(주)내츄럴엔도텍,168330,16-Dec,-34.43,-34.59,-34.59
(주)내츄럴엔도텍,168330,17-Dec,-1.94,-1.96,-1.96
(주)내츄럴엔도텍,168330,18-Dec,-4.35,-6.1,-6.1
(주)내츄럴엔도텍,168330,19-Dec,-3.35,-4.35,-4.35
(주)네오리진,94860,11-Dec,1.82,1.61,1.61
(주)네오리진,94860,12-Dec,1.27,77777777.77,1.27
(주)네오리진,94860,13-Dec,-2.65,77777777.77,-2.65
(주)네오리진,94860,14-Dec,-8.5,77777777.77,-8.5
(주)네오리진,94860,15-Dec,-19.24,77777777.77,-19.24
(주)네오리진,94860,16-Dec,9.47,77777777.77,9.47
(주)네오리진,94860,17-Dec,3.26,2.48,2.48
(주)네오리진,94860,18-Dec,-12.63,77777777.77,-12.63
(주)네오리진,94860,19-Dec,3.22,77777777.77,3.22
(주)네이처셀,7390,11-Dec,-1.42,77777777.77,-1.42
(주)네이처셀,7390,12-Dec,-0.67,77777777.77,-0.67
(주)네이처셀,7390,13-Dec,1.54,77777777.77,1.54
(주)네이처셀,7390,14-Dec,-2.98,77777777.77,-2.98
(주)네이처셀,7390,15-Dec,-2.61,77777777.77,-2.61
(주)네이처셀,7390,16-Dec,-7.91,77777777.77,-7.91
(주)네이처셀,7390,17-Dec,-0.81,77777777.77,-0.81
(주)네이처셀,7390,18-Dec,7.8,77777777.77,7.8
(주)네이처셀,7390,19-Dec,8.3,77777777.77,8.3
(주)네패스,33640,11-Dec,7.47,3.47,3.47
(주)네패스,33640,12-Dec,9.08,7.99,7.99
(주)네패스,33640,13-Dec,3.66,-0.1,-0.1
(주)네패스,33640,14-Dec,1.18,0.66,0.66
(주)네패스,33640,15-Dec,4.96,0.42,0.42
(주)네패스,33640,16-Dec,3.85,1.36,1.36
(주)네패스,33640,17-Dec,5.59,3.32,3.32
(주)네패스,33640,18-Dec,6.86,4.79,4.79
(주)네패스,33640,19-Dec,20.12,11.65,11.65
(주)넥스트엔터테인먼트월드,160550,14-Dec,12.47,13.68,13.68
(주)넥스트엔터테인먼트월드,160550,15-Dec,-1.46,-5.5,-5.5
(주)넥스트엔터테인먼트월드,160550,16-Dec,19.82,14.66,14.66
(주)넥스트엔터테인먼트월드,160550,17-Dec,-8.17,-6.92,-6.92
(주)넥스트엔터테인먼트월드,160550,18-Dec,-6.22,-6.46,-6.46
(주)넥스트엔터테인먼트월드,160550,19-Dec,-1.09,-3.05,-3.05
(주)넥슨게임즈,225570,15-Dec,12.43,77777777.77,12.43
(주)넥슨게임즈,225570,16-Dec,-2.22,77777777.77,-2.22
(주)넥슨게임즈,225570,17-Dec,-62.24,77777777.77,-62.24
(주)넥슨게임즈,225570,18-Dec,-236.72,77777777.77,-236.72
(주)넥슨게임즈,225570,19-Dec,-30.19,77777777.77,-30.19
(주)넵튠,217270,15-Dec,-3.35,77777777.77,-3.35
(주)넵튠,217270,16-Dec,-30.44,-58.73,-58.73
(주)넵튠,217270,17-Dec,-52.89,-51.27,-51.27
(주)넵튠,217270,18-Dec,-66.34,-48.7,-48.7
(주)넵튠,217270,19-Dec,13.33,-24.07,-24.07
(주)노블엠앤비,106520,12-Dec,13.46,11.2,11.2
(주)노블엠앤비,106520,13-Dec,19.14,17.99,17.99
(주)노블엠앤비,106520,14-Dec,1.27,1.3,1.3
(주)노블엠앤비,106520,15-Dec,-4.16,-4.2,-4.2
(주)노블엠앤비,106520,16-Dec,-6.84,-6.13,-6.13
(주)노블엠앤비,106520,17-Dec,-4.65,-4.91,-4.91
(주)노블엠앤비,106520,18-Dec,-3.42,-3.67,-3.67
(주)노블엠앤비,106520,19-Dec,1.22,-0.29,-0.29
(주)녹십자엠에스,142280,14-Dec,9.68,77777777.77,9.68
(주)녹십자엠에스,142280,15-Dec,3.46,2.64,2.64
(주)녹십자엠에스,142280,16-Dec,-2.22,-3.5,-3.5
(주)녹십자엠에스,142280,17-Dec,1.44,0.26,0.26
(주)녹십자엠에스,142280,18-Dec,-5.39,-6.18,-6.18
(주)녹십자엠에스,142280,19-Dec,-4.98,-5.1,-5.1
(주)녹원씨엔아이,65560,11-Dec,2.19,2.99,2.99
(주)녹원씨엔아이,65560,12-Dec,-12.85,-4.75,-4.75
(주)녹원씨엔아이,65560,13-Dec,-9.86,-10.45,-10.45
(주)녹원씨엔아이,65560,14-Dec,-5,-6.5,-6.5
(주)녹원씨엔아이,65560,15-Dec,1.94,1.06,1.06
(주)녹원씨엔아이,65560,16-Dec,-3.23,-3.27,-3.27
(주)녹원씨엔아이,65560,17-Dec,-1.09,2.53,2.53
(주)녹원씨엔아이,65560,18-Dec,2.26,2.98,2.98
(주)녹원씨엔아이,65560,19-Dec,3.02,2.87,2.87
(주)누리플랜,69140,11-Dec,6.36,5.57,5.57
(주)누리플랜,69140,12-Dec,-2.01,-2.1,-2.1
(주)누리플랜,69140,13-Dec,-3.78,-3.78,-3.78
(주)누리플랜,69140,14-Dec,-7.07,77777777.77,-7.07
(주)누리플랜,69140,15-Dec,2.97,77777777.77,2.97
(주)누리플랜,69140,16-Dec,2.68,77777777.77,2.68
(주)누리플랜,69140,17-Dec,1.74,1.71,1.71
(주)누리플랜,69140,18-Dec,-3.36,-3.53,-3.53
(주)누리플랜,69140,19-Dec,-1.57,-0.94,-0.94
(주)뉴로스,126870,12-Dec,5.75,5.1,5.1
(주)뉴로스,126870,13-Dec,3.74,4.27,4.27
(주)뉴로스,126870,14-Dec,-0.81,-0.05,-0.05
(주)뉴로스,126870,15-Dec,1.31,0.61,0.61
(주)뉴로스,126870,16-Dec,2.8,1.49,1.49
(주)뉴로스,126870,17-Dec,1.03,0.89,0.89
(주)뉴로스,126870,18-Dec,-0.34,0.47,0.47
(주)뉴로스,126870,19-Dec,-3.23,-2.37,-2.37
(주)뉴인텍,12340,11-Dec,1.14,0.99,0.99
(주)뉴인텍,12340,12-Dec,-1.84,-3.18,-3.18
(주)뉴인텍,12340,13-Dec,-1.26,-1.14,-1.14
(주)뉴인텍,12340,14-Dec,-2.15,-3.15,-3.15
(주)뉴인텍,12340,15-Dec,0.6,-0.66,-0.66
(주)뉴인텍,12340,16-Dec,-3.08,-9.04,-9.04
(주)뉴인텍,12340,17-Dec,-1.83,-1.93,-1.93
(주)뉴인텍,12340,18-Dec,-2.14,-3.18,-3.18
(주)뉴인텍,12340,19-Dec,1.42,0.34,0.34
(주)다날,64260,11-Dec,4.56,-0.33,-0.33
(주)다날,64260,12-Dec,5.76,-0.31,-0.31
(주)다날,64260,13-Dec,21.19,0.79,0.79
(주)다날,64260,14-Dec,32.41,1.06,1.06
(주)다날,64260,15-Dec,5.31,0.3,0.3
(주)다날,64260,16-Dec,7.34,1.74,1.74
(주)다날,64260,17-Dec,9.23,6.12,6.12
(주)다날,64260,18-Dec,6.13,1.85,1.85
(주)다날,64260,19-Dec,5.16,1.85,1.85
(주)다산네트웍스,39560,11-Dec,0.5,-1.06,-1.06
(주)다산네트웍스,39560,12-Dec,6.16,1.56,1.56
(주)다산네트웍스,39560,13-Dec,5.04,2.41,2.41
(주)다산네트웍스,39560,14-Dec,1.69,0.98,0.98
(주)다산네트웍스,39560,15-Dec,0.07,0.09,0.09
(주)다산네트웍스,39560,16-Dec,-0.13,-2.88,-2.88
(주)다산네트웍스,39560,17-Dec,0.19,0.01,0.01
(주)다산네트웍스,39560,18-Dec,0.76,3.2,3.2
(주)다산네트웍스,39560,19-Dec,3.85,-0.03,-0.03
(주)다이나믹디자인,145210,15-Dec,5.86,2.92,2.92
(주)다이나믹디자인,145210,16-Dec,-0.05,-453.35,-453.35
(주)다이나믹디자인,145210,17-Dec,-0.19,-0.96,-0.96
(주)다이나믹디자인,145210,18-Dec,-2.88,-4.73,-4.73
(주)다이나믹디자인,145210,19-Dec,-1.02,-2.21,-2.21
(주)대구백화점,6370,11-Mar,77777777.77,77777777.77,11111111.11
(주)대구백화점,6370,12-Mar,77777777.77,77777777.77,11111111.11
(주)대구백화점,6370,13-Mar,77777777.77,77777777.77,11111111.11
(주)대구백화점,6370,14-Mar,77777777.77,77777777.77,11111111.11
(주)대구백화점,6370,15-Mar,0.19,2.42,2.42
(주)대구백화점,6370,16-Mar,-1.8,0.98,0.98
(주)대구백화점,6370,17-Mar,-14.98,-9.26,-9.26
(주)대구백화점,6370,18-Dec,-9.4,-3.05,-3.05
(주)대구백화점,6370,19-Dec,-8.39,-2.12,-2.12
(주)대성엘텍,25440,11-Dec,-0.73,-1.38,-1.38
(주)대성엘텍,25440,12-Dec,1.64,0.62,0.62
(주)대성엘텍,25440,13-Dec,0.44,-0.49,-0.49
(주)대성엘텍,25440,14-Dec,2.61,1.98,1.98
(주)대성엘텍,25440,15-Dec,1.83,1.25,1.25
(주)대성엘텍,25440,16-Dec,2.02,2.04,2.04
(주)대성엘텍,25440,17-Dec,1.79,1.5,1.5
(주)대성엘텍,25440,18-Dec,-1.34,-1.03,-1.03
(주)대성엘텍,25440,19-Dec,-5.9,-4.24,-4.24
(주)대양금속,9190,11-Dec,-1.83,-1.84,-1.84
(주)대양금속,9190,12-Dec,-1.84,-2.2,-2.2
(주)대양금속,9190,13-Dec,-0.56,-0.66,-0.66
(주)대양금속,9190,14-Dec,-1.98,-1.83,-1.83
(주)대양금속,9190,15-Dec,-0.99,77777777.77,-0.99
(주)대양금속,9190,16-Dec,1.66,77777777.77,1.66
(주)대양금속,9190,17-Dec,3.54,77777777.77,3.54
(주)대양금속,9190,18-Dec,2.76,77777777.77,2.76
(주)대양금속,9190,19-Dec,1.16,77777777.77,1.16
(주)대창,12800,11-Dec,1.22,1.4,1.4
(주)대창,12800,12-Dec,0.53,0.57,0.57
(주)대창,12800,13-Dec,-0.02,0.06,0.06
(주)대창,12800,14-Dec,1.26,0.88,0.88
(주)대창,12800,15-Dec,-1.55,-1.99,-1.99
(주)대창,12800,16-Dec,1.41,2.25,2.25
(주)대창,12800,17-Dec,2.68,3.03,3.03
(주)대창,12800,18-Dec,1.51,1.38,1.38
(주)대창,12800,19-Dec,1.41,1.4,1.4
(주)대창솔루션,96350,11-Dec,2.11,77777777.77,2.11
(주)대창솔루션,96350,12-Dec,0.62,0.62,0.62
(주)대창솔루션,96350,13-Dec,-2.6,-1.23,-1.23
(주)대창솔루션,96350,14-Dec,-1.06,-2.46,-2.46
(주)대창솔루션,96350,15-Dec,0.63,-0.05,-0.05
(주)대창솔루션,96350,16-Dec,-3.55,-2.1,-2.1
(주)대창솔루션,96350,17-Dec,-4.16,-2.64,-2.64
(주)대창솔루션,96350,18-Dec,-3.14,-2.2,-2.2
(주)대창솔루션,96350,19-Dec,0.07,0.26,0.26
(주)대한항공,3490,11-Dec,0.79,0.81,0.81
(주)대한항공,3490,12-Dec,0.54,0.55,0.55
(주)대한항공,3490,13-Dec,-0.04,-0.04,-0.04
(주)대한항공,3490,14-Dec,0.91,0.86,0.86
(주)대한항공,3490,15-Dec,2.34,2.38,2.38
(주)대한항공,3490,16-Dec,2.7,2.76,2.76
(주)대한항공,3490,17-Dec,2.24,2.05,2.05
(주)대한항공,3490,18-Dec,1.32,1.14,1.14
(주)대한항공,3490,19-Dec,0.51,0.42,0.42
(주)대호에이엘,69460,11-Dec,2.75,2.82,2.82
(주)대호에이엘,69460,12-Dec,0.81,0.82,0.82
(주)대호에이엘,69460,13-Dec,0.17,0.34,0.34
(주)대호에이엘,69460,14-Dec,-0.46,77777777.77,-0.46
(주)대호에이엘,69460,15-Dec,1.24,77777777.77,1.24
(주)대호에이엘,69460,16-Dec,-0.05,77777777.77,-0.05
(주)대호에이엘,69460,17-Dec,0.83,77777777.77,0.83
(주)대호에이엘,69460,18-Dec,0.9,77777777.77,0.9
(주)대호에이엘,69460,19-Dec,-0.46,77777777.77,-0.46
(주)대호특수강,21040,11-Dec,0.54,77777777.77,0.54
(주)대호특수강,21040,12-Dec,-0.45,77777777.77,-0.45
(주)대호특수강,21040,13-Dec,0.83,77777777.77,0.83
(주)대호특수강,21040,14-Dec,2.03,77777777.77,2.03
(주)대호특수강,21040,15-Dec,2.26,77777777.77,2.26
(주)대호특수강,21040,16-Dec,3.91,77777777.77,3.91
(주)대호특수강,21040,17-Dec,4.74,77777777.77,4.74
(주)대호특수강,21040,18-Dec,2.68,77777777.77,2.68
(주)대호특수강,21040,19-Dec,1.93,77777777.77,1.93
(주)더 미동,161570,13-Dec,455.03,449.88,449.88
(주)더 미동,161570,14-Dec,170.33,92.13,92.13
(주)더 미동,161570,15-Dec,86.69,40.46,40.46
(주)더 미동,161570,16-Dec,-3680.65,-4728.83,-4728.83
(주)더 미동,161570,17-Dec,228.29,-171.6,-171.6
(주)더 미동,161570,18-Dec,10.01,-23.55,-23.55
(주)더 미동,161570,19-Dec,34.48,-22.62,-22.62
(주)더블유아이,73570,11-Dec,0.12,0.05,0.05
(주)더블유아이,73570,12-Dec,-7.53,-4.74,-4.74
(주)더블유아이,73570,13-Dec,-4.88,-1.94,-1.94
(주)더블유아이,73570,14-Dec,-0.44,77777777.77,-0.44
(주)더블유아이,73570,15-Dec,0.18,77777777.77,0.18
(주)더블유아이,73570,16-Dec,-4.46,-4.46,-4.46
(주)더블유아이,73570,17-Dec,-2.95,-4.07,-4.07
(주)더블유아이,73570,18-Dec,-3.67,-4.63,-4.63
(주)더블유아이,73570,19-Dec,0.81,77777777.77,0.81
(주)덴티스,261200,17-Dec,-2.33,77777777.77,-2.33
(주)덴티스,261200,18-Dec,-1.55,77777777.77,-1.55
(주)덴티스,261200,19-Dec,-3.08,77777777.77,-3.08
(주)동방선기,99410,11-Dec,0.75,2,2.0
(주)동방선기,99410,12-Dec,-1.62,-1.33,-1.33
(주)동방선기,99410,13-Dec,0.88,-3.39,-3.39
(주)동방선기,99410,14-Dec,0.75,-0.86,-0.86
(주)동방선기,99410,15-Dec,1.57,0.86,0.86
(주)동방선기,99410,16-Dec,2.15,2.64,2.64
(주)동방선기,99410,17-Dec,77777777.77,77777777.77,11111111.11
(주)동방선기,99410,18-Dec,-4741.58,77777777.77,-4741.58
(주)동방선기,99410,19-Dec,-160.58,77777777.77,-160.58
(주)동양,1520,11-Dec,0.18,-0.13,-0.13
(주)동양,1520,12-Dec,0.72,0.34,0.34
(주)동양,1520,13-Dec,-0.59,-0.12,-0.12
(주)동양,1520,14-Dec,0.41,0.48,0.48
(주)동양,1520,15-Dec,1.11,2.07,2.07
(주)동양,1520,16-Dec,381.46,20.89,20.89
(주)동양,1520,17-Dec,77777777.77,16.77,16.77
(주)동양,1520,18-Dec,77777777.77,2.17,2.17
(주)동양,1520,19-Dec,13.25,-21.49,-21.49
(주)동운아나텍,94170,15-Dec,41.32,77777777.77,41.32
(주)동운아나텍,94170,16-Dec,45.4,77777777.77,45.4
(주)동운아나텍,94170,17-Dec,-13.85,77777777.77,-13.85
(주)동운아나텍,94170,18-Dec,-10.17,77777777.77,-10.17
(주)동운아나텍,94170,19-Dec,-1.77,77777777.77,-1.77
(주)듀오백,73190,11-Dec,77777777.77,10.84,10.84
(주)듀오백,73190,12-Dec,-20.44,-13.05,-13.05
(주)듀오백,73190,13-Dec,169.71,2.85,2.85
(주)듀오백,73190,14-Dec,77777777.77,-63.35,-63.35
(주)듀오백,73190,15-Dec,77777777.77,-123.36,-123.36
(주)듀오백,73190,16-Dec,77777777.77,-157.57,-157.57
(주)듀오백,73190,17-Dec,77777777.77,108.72,108.72
(주)듀오백,73190,18-Dec,77777777.77,77777777.77,11111111.11
(주)듀오백,73190,19-Dec,-168.2,-119.78,-119.78
(주)드래곤플라이,30350,11-Dec,77777777.77,77777777.77,11111111.11
(주)드래곤플라이,30350,12-Dec,2.51,2.54,2.54
(주)드래곤플라이,30350,13-Dec,0.39,0.18,0.18
(주)드래곤플라이,30350,14-Dec,1.54,1.63,1.63
(주)드래곤플라이,30350,15-Dec,2.68,2.65,2.65
(주)드래곤플라이,30350,16-Dec,1.34,1.34,1.34
(주)드래곤플라이,30350,17-Dec,-4.35,77777777.77,-4.35
(주)드래곤플라이,30350,18-Dec,-4.25,77777777.77,-4.25
(주)드래곤플라이,30350,19-Dec,-70.73,-73.66,-73.66
(주)드림어스컴퍼니,60570,11-Dec,-30.72,-30.53,-30.53
(주)드림어스컴퍼니,60570,12-Dec,2.71,-19.73,-19.73
(주)드림어스컴퍼니,60570,13-Dec,-24.59,-44.51,-44.51
(주)드림어스컴퍼니,60570,14-Dec,12.57,11.17,11.17
(주)드림어스컴퍼니,60570,15-Dec,3.37,0.83,0.83
(주)드림어스컴퍼니,60570,16-Dec,-20.29,-24.34,-24.34
(주)드림어스컴퍼니,60570,17-Dec,-18.31,-19.57,-19.57
(주)드림어스컴퍼니,60570,18-Dec,3.28,-7.4,-7.4
(주)드림어스컴퍼니,60570,19-Dec,-48.49,-50.17,-50.17
(주)디에스앤엘,141020,13-Dec,-20.48,-20.8,-20.8
(주)디에스앤엘,141020,14-Dec,-15.43,-16.91,-16.91
